filename,animation_id,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,stroke_width,opacity,stroke_opacity,fill_r,fill_g,fill_b,stroke_r,stroke_g,stroke_b,svg_fill_r,diff_fill_r,svg_fill_g,diff_fill_g,svg_fill_b,diff_fill_b,svg_stroke_r,diff_stroke_r,svg_stroke_g,diff_stroke_g,svg_stroke_b,diff_stroke_b,rel_width,rel_height,rel_x_position,rel_y_position,nr_paths_svg,animated,animated_animation_ids,rel_position_to_animations,rel_x_position_to_animations,rel_y_position_to_animations
logo_169,13,1.3020423853153413,1.3537712928808625,-1.3115068096691196,-0.7148636250977649,1.1991030160934004,-0.03955722226347778,-1.1029155928188807,-0.001654225283945734,1.0744618059158706,-1.060953935192063,0,1.0,1.0,-1.4745267257932293,-0.3366244069648179,-0.8107911925048927,0,0,0,-0.8076373072108983,-0.9649799713701441,0.4425432126236162,-0.7333761386913004,-1.1309958047879736,0.011137052299162443,0.0,0.0,0.0,0.0,0.0,0.0,-0.6625856034784644,-0.8284660744279515,1.895772788199539,-0.5556240690494705,1.0388136084635364,1,"[10, 12, 13, 11, 14, 16, 17, 18, 20, 21, 23, 25, 26, 28, 29, 31, 32, 34, 35, 36, 41, 9]","(0.8251331578620132, 0.43547518610768354)",1.2868511361687667,-0.2553558457189624
logo_169,11,0.9362201929442429,1.1482505933603986,-1.4756101791158882,-0.84764144640751,-0.14933441057079577,-0.3188718258697697,-0.7912712696679468,-0.8526306476456998,0.4688270968305881,-0.2252394267723843,0,1.0,1.0,-1.4745267257932293,-0.3366244069648179,-0.8107911925048927,0,0,0,-0.8076373072108983,-0.9649799713701441,0.4425432126236162,-0.7333761386913004,-1.1309958047879736,0.011137052299162443,0.0,0.0,0.0,0.0,0.0,0.0,-0.8469136897076562,-0.562056842783237,1.4170465116360071,-1.0673372883335241,1.0388136084635364,1,"[10, 12, 13, 11, 14, 16, 17, 18, 20, 21, 23, 25, 26, 28, 29, 31, 32, 34, 35, 36, 41, 9]","(0.6915608086071616, 0.29035152744723186)",0.7566863512065454,-0.8939268269532582
logo_169,14,0.7914733452624728,0.7932693410922138,-1.2947150907696845,-0.8747927636773013,-0.7609311667858263,-0.6039184536862703,-0.5850211315719785,-0.3976178884472622,0.2935607239191067,-0.32365427858114465,0,1.0,1.0,-1.4745267257932293,-0.3366244069648179,-0.8107911925048927,0,0,0,-0.8076373072108983,-0.9649799713701441,0.4425432126236162,-0.7333761386913004,-1.1309958047879736,0.011137052299162443,0.0,0.0,0.0,0.0,0.0,0.0,-0.7962488194141389,-0.6514050987111569,1.1406988858387603,-0.9301802731525315,1.0388136084635364,1,"[10, 12, 13, 11, 14, 16, 17, 18, 20, 21, 23, 25, 26, 28, 29, 31, 32, 34, 35, 36, 41, 9]","(0.6144553656937095, 0.329249736647029)",0.45064553669910434,-0.7227675008568273
logo_169,16,1.1221082846285078,1.356262496949708,-1.4474258740489896,-0.8118782883111645,0.6091316953447945,-0.05923176492463057,-0.9646933125784428,-0.6424905669468884,0.8170446852378712,-0.5382828051253402,0,1.0,1.0,-1.4745267257932293,-0.3366244069648179,-0.8107911925048927,0,0,0,-0.8076373072108983,-0.9649799713701441,0.4425432126236162,-0.7333761386913004,-1.1309958047879736,0.011137052299162443,0.0,0.0,0.0,0.0,0.0,0.0,-0.7961727136445612,-0.6514050987111552,1.69344394487464,-0.9301802731525315,1.0388136084635364,1,"[10, 12, 13, 11, 14, 16, 17, 18, 20, 21, 23, 25, 26, 28, 29, 31, 32, 34, 35, 36, 41, 9]","(0.7686801485997632, 0.3292497366470289)",1.0627823248994015,-0.7227675008568278
logo_169,17,0.7669147340191876,0.3635220771812433,-1.0059578017522546,-0.838128472104539,-0.9336281610453376,-1.0217360631409487,-0.40592002365774804,0.4709275139693248,0.036816948921154134,-0.4878288109407532,0,1.0,1.0,-1.4745267257932293,-0.3366244069648179,-0.8107911925048927,0,0,0,-0.8076373072108983,-0.9649799713701441,0.4425432126236162,-0.7333761386913004,-1.1309958047879736,0.011137052299162443,0.0,0.0,0.0,0.0,0.0,0.0,-0.6626617092480427,-0.8284157217873565,0.9384315675606977,-0.5555897241092681,1.0388136084635364,1,"[10, 12, 13, 11, 14, 16, 17, 18, 20, 21, 23, 25, 26, 28, 29, 31, 32, 34, 35, 36, 41, 9]","(0.5580195229114423, 0.4354849264528433)",0.2266448612618887,-0.2553129863959296
logo_169,18,1.8159969525980735,0.9894965045788785,-0.7030079851657812,-0.8046668487287981,0.054905419307598576,-0.9161905848663096,-0.2670763565652251,0.553992089223835,0.4192357280269468,-0.4620221175150952,0,1.0,1.0,-1.4745267257932293,-0.3366244069648179,-0.8107911925048927,0,0,0,-0.8076373072108983,-0.9649799713701441,0.4425432126236162,-0.7333761386913004,-1.1309958047879736,0.011137052299162443,0.0,0.0,0.0,0.0,0.0,0.0,-0.6626617092480427,-0.8284157217873571,1.8956613701267642,0.4680665948092549,1.0388136084635364,1,"[10, 12, 13, 11, 14, 16, 17, 18, 20, 21, 23, 25, 26, 28, 29, 31, 32, 34, 35, 36, 41, 9]","(0.825102070423411, 0.7257974386451106)",1.286727746370702,1.0221158455835506
logo_169,20,0.643138676925065,-0.18061128770188012,-1.4618393287593414,-0.20539980499389207,-0.7526400675744411,-0.8387515634889161,-0.5942896799907363,0.47466529574348665,0.028956166146519403,-0.5904467939450901,0,1.0,1.0,-0.8465119310367258,0.43166268410682485,-0.7888468045810446,0,0,0,-0.8076373072108983,-0.277913055991089,0.4425432126236162,0.11022844254520385,-1.1309958047879736,0.036939009550771805,0.0,0.0,0.0,0.0,0.0,0.0,-0.733896709573429,-0.9660070116121493,0.5865732937378173,-0.4558398635797503,1.0388136084635364,1,"[10, 12, 13, 11, 14, 16, 17, 18, 20, 21, 23, 25, 26, 28, 29, 31, 32, 34, 35, 36, 41, 9]","(0.45984539180535117, 0.4637743357652842)",-0.16302012102727492,-0.1308343450087901
logo_169,21,0.8985291721970147,1.5561587017526577,-1.797858794074143,-0.8228954039274351,0.17417240893917144,-0.44421794249417307,-0.9368988051438955,-0.5122159003811146,0.33914072943493195,-0.3823952143627165,0,1.0,1.0,-0.8465119310367258,0.43166268410682485,-0.7888468045810446,0,0,0,-0.8076373072108983,-0.277913055991089,0.4425432126236162,0.11022844254520385,-1.1309958047879736,0.036939009550771805,0.0,0.0,0.0,0.0,0.0,0.0,-0.9000867838949943,-0.7457955812715776,1.6395483601750451,-1.5818480574176896,1.0388136084635364,1,"[10, 12, 13, 11, 14, 16, 17, 18, 20, 21, 23, 25, 26, 28, 29, 31, 32, 34, 35, 36, 41, 9]","(0.7536424115562371, 0.14443447387928676)",1.0030957305520325,-1.5359888927513035
logo_169,23,0.5980291996375582,1.1113151482951413,-1.7357624868564283,-0.815165124483567,-0.5370574860213397,-0.6916171241390615,-0.851740716082285,-0.4492257097347776,0.06406111604027473,-0.32432373834731726,0,1.0,1.0,-0.8465119310367258,0.43166268410682485,-0.7888468045810446,0,0,0,-0.8076373072108983,-0.277913055991089,0.4425432126236162,0.11022844254520385,-1.1309958047879736,0.036939009550771805,0.0,0.0,0.0,0.0,0.0,0.0,-0.9000538025500885,-0.7457955812715776,1.1945284827278944,-1.581848057417689,1.0388136084635364,1,"[10, 12, 13, 11, 14, 16, 17, 18, 20, 21, 23, 25, 26, 28, 29, 31, 32, 34, 35, 36, 41, 9]","(0.629474691074252, 0.14443447387928687)",0.5102590529326203,-1.535988892751303
logo_169,25,1.2283787964917576,1.698981123834411,-1.6378373558265467,-0.7627849598472143,0.9260692706743155,-0.3063894753237229,-1.0371189269104928,-0.14903570264381177,0.6763549242655238,-0.7207212320574639,0,1.0,1.0,-0.8465119310367258,0.43166268410682485,-0.7888468045810446,0,0,0,-0.8076373072108983,-0.277913055991089,0.4425432126236162,0.11022844254520385,-1.1309958047879736,0.036939009550771805,0.0,0.0,0.0,0.0,0.0,0.0,-0.8269765618983651,-0.8690645124796783,2.024955849987271,-1.1696891632529407,1.0388136084635364,1,"[10, 12, 13, 11, 14, 16, 17, 18, 20, 21, 23, 25, 26, 28, 29, 31, 32, 34, 35, 36, 41, 9]","(0.861177314808623, 0.26132417775350164)",1.4299147479368277,-1.0216525427162917
logo_169,26,0.45576585879633796,0.4830878679407714,-1.4395189356271674,-0.7979577861266489,-0.9814919318976986,-1.072636445890848,-0.6478284048540036,0.09910007927379992,-0.17485014708875127,-0.347546837285109,0,1.0,1.0,-0.8465119310367258,0.43166268410682485,-0.7888468045810446,0,0,0,-0.8076373072108983,-0.277913055991089,0.4425432126236162,0.11022844254520385,-1.1309958047879736,0.036939009550771805,0.0,0.0,0.0,0.0,0.0,0.0,-0.8268750951245093,-0.8690309076867954,0.8091123244267237,-1.1697120846844378,1.0388136084635364,1,"[10, 12, 13, 11, 14, 16, 17, 18, 20, 21, 23, 25, 26, 28, 29, 31, 32, 34, 35, 36, 41, 9]","(0.5219373691736959, 0.26131767715536347)",0.08343043564115124,-1.0216811465522893
logo_169,28,2.0129455399034466,1.7269256169930105,-1.3809780715455067,-0.28324321175353684,0.8873778964664896,-0.8208731813218618,-0.4969628799657904,0.46172901380890147,0.31353509970431026,-0.4578696926963641,0,1.0,1.0,-0.015600048743505825,0.7183369718201243,-1.107040429476843,0,0,0,-0.8076373072108983,0.6311293243565843,0.4425432126236162,0.4250062713647949,-1.1309958047879736,-0.3371893705975639,0.0,0.0,0.0,0.0,0.0,0.0,-0.8469137773973607,-1.0622457247273467,2.3996795920024563,-0.04368096941500154,1.0388136084635364,1,"[10, 12, 13, 11, 14, 16, 17, 18, 20, 21, 23, 25, 26, 28, 29, 31, 32, 34, 35, 36, 41, 9]","(0.9657312801807215, 0.580664039639499)",1.8449020628839201,0.3835020050262213
logo_169,29,0.6400883066658308,1.4381747272787602,-1.968618045085326,-0.7894883113545933,-0.15737209787554715,-0.8687605678146444,-1.0207391885264683,-0.27332104812330976,0.010475044203262498,-0.4128324094919444,0,1.0,1.0,-0.015600048743505825,0.7183369718201243,-1.107040429476843,0,0,0,-0.8076373072108983,0.6311293243565843,0.4425432126236162,0.4250062713647949,-1.1309958047879736,-0.3371893705975639,0.0,0.0,0.0,0.0,0.0,0.0,-0.9727166145104665,-0.8954488677242113,1.417083608201322,-1.863590852894794,1.0388136084635364,1,"[10, 12, 13, 11, 14, 16, 17, 18, 20, 21, 23, 25, 26, 28, 29, 31, 32, 34, 35, 36, 41, 9]","(0.6915711591469607, 0.06453123171159923)",0.7567274337489833,-1.8875779597979334
logo_169,31,1.4817002813122566,1.854621790359236,-1.6126191585772123,-0.718731206348703,1.155169155931321,-0.6631091208776932,-0.9479099476955749,0.14897958130146421,0.48557811594312394,-0.6226451365471695,0,1.0,1.0,-0.015600048743505825,0.7183369718201243,-1.107040429476843,0,0,0,-0.8076373072108983,0.6311293243565843,0.4425432126236162,0.4250062713647949,-1.1309958047879736,-0.3371893705975639,0.0,0.0,0.0,0.0,0.0,0.0,-0.8806286333205897,-1.0287204942470023,2.2679462906250283,-0.9535671262927208,1.0388136084635364,1,"[10, 12, 13, 11, 14, 16, 17, 18, 20, 21, 23, 25, 26, 28, 29, 31, 32, 34, 35, 36, 41, 9]","(0.9289755652732586, 0.32261714330303143)",1.6990141916384425,-0.7519521402112842
logo_169,32,0.3809427530905264,0.7811877233708053,-1.831519956773474,-0.7425587954445692,-0.7147233291348944,-1.133457318939742,-0.8832002872847823,-0.02942908581977545,-0.35879515650438587,-0.3169198053519107,0,1.0,1.0,-0.015600048743505825,0.7183369718201243,-1.107040429476843,0,0,0,-0.8076373072108983,0.6311293243565843,0.4425432126236162,0.4250062713647949,-1.1309958047879736,-0.3371893705975639,0.0,0.0,0.0,0.0,0.0,0.0,-0.9474156547166921,-0.9401229956881711,0.925729907264368,-1.6197485164772318,1.0388136084635364,1,"[10, 12, 13, 11, 14, 16, 17, 18, 20, 21, 23, 25, 26, 28, 29, 31, 32, 34, 35, 36, 41, 9]","(0.5544755549107789, 0.13368577113651436)",0.2125784242824819,-1.5832851759404374
logo_169,34,1.058113501022004,1.7821543533317705,-1.9007023803581506,-0.7755849098385308,0.5130373435233233,-0.7151501054421537,-0.9896018682323664,-0.09533955460033441,0.25044765973817773,-0.4999213186204834,0,1.0,1.0,-0.015600048743505825,0.7183369718201243,-1.107040429476843,0,0,0,-0.8076373072108983,0.6311293243565843,0.4425432126236162,0.4250062713647949,-1.1309958047879736,-0.3371893705975639,0.0,0.0,0.0,0.0,0.0,0.0,-0.9474156547166929,-0.9402238402208212,1.908363030423093,-1.6198173013394086,1.0388136084635364,1,"[10, 12, 13, 11, 14, 16, 17, 18, 20, 21, 23, 25, 26, 28, 29, 31, 32, 34, 35, 36, 41, 9]","(0.828646038424074, 0.13366626350903205)",1.3007941833501075,-1.5833710131150092
logo_169,35,0.3687597782727583,0.03614261440695989,-1.3949179931880544,-0.6897012072509632,-0.9258222132126008,-1.3773486429677544,-0.6932767103713404,0.2488587073710359,-0.4793006777908316,-0.23592053944293442,0,1.0,1.0,-0.015600048743505825,0.7183369718201243,-1.107040429476843,0,0,0,-0.8076373072108983,0.6311293243565843,0.4425432126236162,0.4250062713647949,-1.1309958047879736,-0.3371893705975639,0.0,0.0,0.0,0.0,0.0,0.0,-0.8806286333205932,-1.0287204942470016,0.5660723683472505,-0.9535671262927208,1.0388136084635364,1,"[10, 12, 13, 11, 14, 16, 17, 18, 20, 21, 23, 25, 26, 28, 29, 31, 32, 34, 35, 36, 41, 9]","(0.4541253031025264, 0.32261714330303143)",-0.18572384387122848,-0.7519521402112842
logo_169,36,2.179069784802768,1.1969352172382892,-0.6915143173727192,-0.6808110919104918,0.8691030411008239,-0.9567741407010225,-0.395771861464778,0.37901769149484427,0.39563991255430003,-0.3708604602927004,0,1.0,1.0,-0.015600048743505825,0.7183369718201243,-1.107040429476843,0,0,0,-0.8076373072108983,0.6311293243565843,0.4425432126236162,0.4250062713647949,-1.1309958047879736,-0.3371893705975639,0.0,0.0,0.0,0.0,0.0,0.0,-0.8805525275510114,-1.0287204942470025,2.2679091512674363,0.8662051874627184,1.0388136084635364,1,"[10, 12, 13, 11, 14, 16, 17, 18, 20, 21, 23, 25, 26, 28, 29, 31, 32, 34, 35, 36, 41, 9]","(0.9289652027937245, 0.8387109359759667)",1.6989730617057541,1.5189561502637274
logo_169,41,0.5538875748900922,-0.5479004938197871,-0.9510330494095075,-0.8188448574825593,0.3375151245360658,-1.145521139115079,-0.6669116311046277,0.07107291268520433,0.23422585624638018,-0.05459712366263574,0,1.0,1.0,-0.015600048743505825,0.7183369718201243,-1.107040429476843,0,0,0,-0.8076373072108983,0.6311293243565843,0.4425432126236162,0.4250062713647949,-1.1309958047879736,-0.3371893705975639,0.0,0.0,0.0,0.0,0.0,0.0,-0.8468376716277832,-1.0622457200756992,0.4344504850425966,-0.04368096941500154,1.0388136084635364,1,"[10, 12, 13, 11, 14, 16, 17, 18, 20, 21, 23, 25, 26, 28, 29, 31, 32, 34, 35, 36, 41, 9]","(0.41740067563366556, 0.580664039639499)",-0.3314883253186423,0.3835020050262213
logo_169,9,1.7886718761904477,1.2956372826580564,-1.4160047979379238,-0.32435032874144526,0.18486731763337896,-0.6440090509179554,-0.39476667146014854,0.6653565355752972,0.3989205497269231,-0.6518583923466921,0,1.0,1.0,-1.4745267257932293,-0.3366244069648179,-0.8107911925048927,0,0,0,-0.8076373072108983,-0.9649799713701441,0.4425432126236162,-0.7333761386913004,-1.1309958047879736,0.011137052299162443,0.0,0.0,0.0,0.0,0.0,0.0,-0.5952319974015714,-0.8955497122568595,1.9697172491644284,-0.04374975427717883,1.0388136084635364,1,"[10, 12, 13, 11, 14, 16, 17, 18, 20, 21, 23, 25, 26, 28, 29, 31, 32, 34, 35, 36, 41, 9]","(0.8457648546144124, 0.5806445320120166)",1.3687408321512171,0.3834161678516492
logo_170,15,1.2452723488813469,1.2310365805910888,-1.2362816676236599,-0.7454555450400927,1.0218721050943005,0.1095947404931306,-1.0397003258898256,-0.3289437730232751,1.1482299663631952,-0.8900590592621196,0,1.0,1.0,-1.4745267257932293,-0.3366244069648179,-0.8107911925048927,0,0,0,-1.1462165430717806,-0.6932419176253212,0.3003998433091207,-0.6165404198904705,-1.0334779879060534,-0.07202120386457418,0.0,0.0,0.0,0.0,0.0,0.0,-0.6843267745386383,-0.6440963529170888,1.7482938489149038,-0.5631649573976082,0.5369881810447089,1,"[15, 16, 13, 14, 18, 19, 21, 22, 23, 27, 24, 26, 29, 28, 31, 9]","(0.8170572457118652, 0.38496101002599326)",1.2547968655630448,-0.4776275778711882
logo_170,16,0.7150206950042122,0.31251179017113,-0.8784144982619831,-0.8669425802457721,-0.9277613353051237,-0.6913370573757193,-0.35730751207859945,0.04284180157692594,0.3270046410129121,-0.3957749844017068,0,1.0,1.0,-1.4745267257932293,-0.3366244069648179,-0.8107911925048927,0,0,0,-1.1462165430717806,-0.6932419176253212,0.3003998433091207,-0.6165404198904705,-1.0334779879060534,-0.07202120386457418,0.0,0.0,0.0,0.0,0.0,0.0,-0.6843267745386392,-0.6440963529170894,0.854301833736425,-0.5631649573976076,0.5369881810447089,1,"[15, 16, 13, 14, 18, 19, 21, 22, 23, 27, 24, 26, 29, 28, 31, 9]","(0.6058092750758799, 0.38496101002599337)",0.4163281588979572,-0.4776275778711877
logo_170,13,1.7482760566367521,1.2088555565064663,-1.3432356449820078,-0.3469238688174246,0.011141971778335761,-0.7173173476428946,-0.3167277288615235,0.7860610768623322,0.5080293207685733,-0.6862160345477847,0,1.0,1.0,-1.4745267257932293,-0.3366244069648179,-0.8107911925048927,0,0,0,-1.1462165430717806,-0.6932419176253212,0.3003998433091207,-0.6165404198904705,-1.0334779879060534,-0.07202120386457418,0.0,0.0,0.0,0.0,0.0,0.0,-0.5424719560167502,-0.8015173444388914,1.9119173143944803,-0.0038613303240386657,0.5369881810447089,1,"[15, 16, 13, 14, 18, 19, 21, 22, 23, 27, 24, 26, 29, 28, 31, 9]","(0.8557210418578376, 0.5258738695058293)",1.4082581416722397,0.14241510694772033
logo_170,14,0.8205762053301212,0.7512690914756186,-1.2133654817254576,-0.8732142005737877,-0.5969155926470037,-0.4027428309652438,-0.5988125154165655,-0.758084617829048,0.46797829434818444,-0.20558598896861235,0,1.0,1.0,-1.4745267257932293,-0.3366244069648179,-0.8107911925048927,0,0,0,-1.1462165430717806,-0.6932419176253212,0.3003998433091207,-0.6165404198904705,-1.0334779879060534,-0.07202120386457418,0.0,0.0,0.0,0.0,0.0,0.0,-0.7958497153327131,-0.4437977917712707,1.1377124861198284,-0.8860909713936661,0.5369881810447089,1,"[15, 16, 13, 14, 18, 19, 21, 22, 23, 27, 24, 26, 29, 28, 31, 9]","(0.6727784696057237, 0.303601930932046)",0.6821369794740334,-0.8356225970768242
logo_170,18,1.035406774057107,1.0869079422212926,-1.364635174691229,-0.8346752731354266,0.23793992970384525,-0.06462372084071859,-0.8719578452641716,-0.983758619576512,0.6889810889847288,-0.27532424744663264,0,1.0,1.0,-1.4745267257932293,-0.3366244069648179,-0.8107911925048927,0,0,0,-1.1462165430717806,-0.6932419176253212,0.3003998433091207,-0.6165404198904705,-1.0334779879060534,-0.07202120386457418,0.0,0.0,0.0,0.0,0.0,0.0,-0.795848136698098,-0.4437977917712703,1.4648839668998386,-0.8859435838929831,0.5369881810447089,1,"[15, 16, 13, 14, 18, 19, 21, 22, 23, 27, 24, 26, 29, 28, 31, 9]","(0.7500882332180411, 0.3036390642406238)",0.9889887675099143,-0.8354592036403999
logo_170,19,1.9841369362947563,0.9281579767400332,-1.0074158698533888,-0.276467779424175,0.3779017679568701,-0.29698901985604825,-0.19741705551106603,0.6852814961025004,0.6184652311441626,-0.68081551190707,0,1.0,1.0,-1.4745267257932293,-0.3366244069648179,-0.8107911925048927,0,0,0,-1.1462165430717806,-0.6932419176253212,0.3003998433091207,-0.6165404198904705,-1.0334779879060534,-0.07202120386457418,0.0,0.0,0.0,0.0,0.0,0.0,-0.5424719560167494,-0.8015641683238296,1.9118426345836732,0.6418752481851269,0.5369881810447089,1,"[15, 16, 13, 14, 18, 19, 21, 22, 23, 27, 24, 26, 29, 28, 31, 9]","(0.8557033952142293, 0.6885629409580394)",1.4081881000126741,0.8582771583338697
logo_170,21,0.6948682302403308,1.18038790875362,-1.683434590171559,-0.8290418186619524,-0.26498995490360444,-0.44021419983441573,-0.8857771214785651,-0.6744703897181927,0.2541117952662587,-0.2941274088428474,0,1.0,1.0,-1.4745267257932293,0.2252571969532492,-0.7230136408095,0,0,0,-1.1462165430717806,-0.6932419176253212,0.3003998433091207,0.0004241245959281287,-1.0334779879060534,0.031186625141863256,0.0,0.0,0.0,0.0,0.0,0.0,-0.8826653423292794,-0.6193650432412382,1.3013351812310667,-1.621775681051961,0.5369881810447089,1,"[15, 16, 13, 14, 18, 19, 21, 22, 23, 27, 24, 26, 29, 28, 31, 9]","(0.7114420837156764, 0.11825102116598588)",0.8355975330602827,-1.6512009349887058
logo_170,22,1.4619036762471327,1.587254648958542,-1.36046760870905,-0.716883018719744,1.296163104988487,-0.26408578934839744,-1.035149119939279,0.09379779756714016,0.9179286137197492,-0.9361133141243753,0,1.0,1.0,-1.4745267257932293,0.2252571969532492,-0.7230136408095,0,0,0,-1.1462165430717806,-0.6932419176253212,0.3003998433091207,0.0004241245959281287,-1.0334779879060534,0.031186625141863256,0.0,0.0,0.0,0.0,0.0,0.0,-0.7246582926811951,-0.8628043595195297,2.1528717239653914,-0.6512900471269348,0.5369881810447089,1,"[15, 16, 13, 14, 18, 19, 21, 22, 23, 27, 24, 26, 29, 28, 31, 9]","(0.9126579374602943, 0.3627584749724469)",1.6342475562620749,-0.5753228449689135
logo_170,23,0.41192492855133417,0.5423387358016774,-1.3698218201069428,-0.8378834023850774,-0.9636978500065256,-0.8097783438176682,-0.6250463634741142,-0.19859324226348934,0.07104314693152851,-0.30212618476910436,0,1.0,1.0,-1.4745267257932293,0.2252571969532492,-0.7230136408095,0,0,0,-1.1462165430717806,-0.6932419176253212,0.3003998433091207,0.0004241245959281287,-1.0334779879060534,0.031186625141863256,0.0,0.0,0.0,0.0,0.0,0.0,-0.8392194727607057,-0.7010443306943435,0.8096497092489018,-1.3616367423467843,0.5369881810447089,1,"[15, 16, 13, 14, 18, 19, 21, 22, 23, 27, 24, 26, 29, 28, 31, 9]","(0.5952580950626093, 0.18379131080579278)",0.3744492512195395,-1.3628115196998207
logo_170,27,0.4254135133444027,0.9242499405896555,-1.8277055484008862,-0.7709499311080521,-0.6177272444749354,-0.9476579342559865,-0.9110797150315172,-0.20361636473296005,-0.17911945486112574,-0.34715392693995484,0,1.0,1.0,-0.4503795220364698,0.5463323991921447,-0.8656521623145131,0,0,0,-1.1462165430717806,0.42720566745436905,0.3003998433091207,0.35297529287387014,-1.0334779879060534,-0.13652609699359758,0.0,0.0,0.0,0.0,0.0,0.0,-0.9472234256802371,-0.8364201867508781,1.0104199782298349,-1.823328088235717,0.5369881810447089,1,"[15, 16, 13, 14, 18, 19, 21, 22, 23, 27, 24, 26, 29, 28, 31, 9]","(0.6426995835392102, 0.0674712216858522)",0.5627502482207677,-1.8746414592989327
logo_170,24,1.0816528816133668,1.5319076939477532,-1.636871682820828,-0.8051716174108968,0.6018245319013308,-0.2020526852077762,-0.9887313712784565,-0.47367700993174017,0.6537635750313169,-0.5573521894686324,0,1.0,1.0,-1.4745267257932293,0.2252571969532492,-0.7230136408095,0,0,0,-1.1462165430717806,-0.6932419176253212,0.3003998433091207,0.0004241245959281287,-1.0334779879060534,0.031186625141863256,0.0,0.0,0.0,0.0,0.0,0.0,-0.8392828697788044,-0.7010443306943428,1.7929150358724761,-1.3616367423467843,0.5369881810447089,1,"[15, 16, 13, 14, 18, 19, 21, 22, 23, 27, 24, 26, 29, 28, 31, 9]","(0.8276011152678748, 0.1837913108057928)",1.2966467571537514,-1.3628115196998205
logo_170,26,1.9488608761601869,1.7680406618954296,-1.4595144513705745,-0.2881679850286621,0.7822799755425472,-0.9700618520613385,-0.5324506066494283,0.490916176575703,0.23977243569248022,-0.42829087641221314,0,1.0,1.0,-0.4503795220364698,0.5463323991921447,-0.8656521623145131,0,0,0,-1.1462165430717806,0.42720566745436905,0.3003998433091207,0.35297529287387014,-1.0334779879060534,-0.13652609699359758,0.0,0.0,0.0,0.0,0.0,0.0,-0.8205337567049449,-1.0153056040543087,2.3868062313203815,-0.25505138722017234,0.5369881810447089,1,"[15, 16, 13, 14, 18, 19, 21, 22, 23, 27, 24, 26, 29, 28, 31, 9]","(0.9679360485635627, 0.4625881916078724)",1.853653054852702,-0.1360535990261931
logo_170,29,0.2402038147148112,0.10413039016437423,-1.379172223769813,-0.7277355254540179,-0.9990098078358105,-1.1942700710229053,-0.6658378545595693,0.08448646643351893,-0.30148540493090936,-0.2197380287845488,0,1.0,1.0,-0.4503795220364698,0.5463323991921447,-0.8656521623145131,0,0,0,-1.1462165430717806,0.42720566745436905,0.3003998433091207,0.35297529287387014,-1.0334779879060534,-0.13652609699359758,0.0,0.0,0.0,0.0,0.0,0.0,-0.8914611480136753,-0.9366054654063236,0.5066548644614236,-1.249253773076134,0.5369881810447089,1,"[15, 16, 13, 14, 18, 19, 21, 22, 23, 27, 24, 26, 29, 28, 31, 9]","(0.5236612071846548, 0.21210545859636096)",0.09027255688471783,-1.2382240244262934
logo_170,28,1.3111390883136318,1.7464970269599533,-1.6676120772278629,-0.7553353864808426,0.9324270729383759,-0.49231060218868766,-0.9808843391576064,-0.05604837418003467,0.5348810835431728,-0.6301050259682226,0,1.0,1.0,-0.4503795220364698,0.5463323991921447,-0.8656521623145131,0,0,0,-1.1462165430717806,0.42720566745436905,0.3003998433091207,0.35297529287387014,-1.0334779879060534,-0.13652609699359758,0.0,0.0,0.0,0.0,0.0,0.0,-0.8914611480136723,-0.9365694419753106,2.095915918259197,-1.249278344232073,0.5369881810447089,1,"[15, 16, 13, 14, 18, 19, 21, 22, 23, 27, 24, 26, 29, 28, 31, 9]","(0.8991994298147099, 0.21209926805570192)",1.5808291141096509,-1.2382512639519467
logo_170,31,0.8391148671891007,1.5193348467628078,-1.9151590155687583,-0.7913178835705743,0.14738205963839962,-0.676516076480181,-1.0029773274338005,-0.25840673655789514,0.19841156460470274,-0.4748156183249778,0,1.0,1.0,-0.4503795220364698,0.5463323991921447,-0.8656521623145131,0,0,0,-1.1462165430717806,0.42720566745436905,0.3003998433091207,0.35297529287387014,-1.0334779879060534,-0.13652609699359758,0.0,0.0,0.0,0.0,0.0,0.0,-0.9472234256802388,-0.8365282281363979,1.5921757044214921,-1.8232543944853754,0.5369881810447089,1,"[15, 16, 13, 14, 18, 19, 21, 22, 23, 27, 24, 26, 29, 28, 31, 9]","(0.7801669372485345, 0.06748978834014109)",1.1083747762402325,-1.8745597625807209
logo_170,9,-0.7536768389345477,-1.748883756787938,1.2356455408393154,0.1309785669449482,-0.29700104536195787,-0.7394430576782312,2.072593668564117,-0.8030705190169384,-0.5336154539953413,-0.5409189083690106,0,1.0,1.0,-0.8465119310367258,0.43166268410682485,-0.7888468045810446,0,0,0,-1.1462165430717806,-0.006175002246265812,0.3003998433091207,0.22706416134603372,-1.0334779879060534,-0.04621924661296482,0.0,0.0,0.0,0.0,0.0,0.0,-0.31598243206598736,0.2973661128957923,-1.3275435188201175,0.8368689115884977,0.5369881810447089,1,"[15, 16, 13, 14, 18, 19, 21, 22, 23, 27, 24, 26, 29, 28, 31, 9]","(0.09024493541328432, 0.7376903082064613)",-1.6300089669835178,1.074446674723216
