filename,animation_id,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,stroke_width,opacity,stroke_opacity,fill_r,fill_g,fill_b,stroke_r,stroke_g,stroke_b,svg_fill_r,diff_fill_r,svg_fill_g,diff_fill_g,svg_fill_b,diff_fill_b,svg_stroke_r,diff_stroke_r,svg_stroke_g,diff_stroke_g,svg_stroke_b,diff_stroke_b,rel_width,rel_height,rel_x_position,rel_y_position,nr_paths_svg
logo_252,26,3.3605192,13.943755,12.057316,3.7168941,-0.84564716,-1.4602774,-0.3260294,-0.050915506,0.1530751,0.028914202,0,1,1.0,255,255,255,0,0,0,124.89655172413794,130.10344827586206,124.03448275862068,130.9655172413793,125.37931034482759,129.6206896551724,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9605886658746579,0.5,0.5197056670626711,29
logo_252,25,7.103795,4.229936,7.0952435,-3.366373,0.44468957,4.1182327,0.18645395,5.1542487,-1.7041962,-1.5008358,0,1.0,1.0,0,0,0,0,0,0,124.89655172413794,-124.89655172413794,124.03448275862068,-124.03448275862068,125.37931034482759,-125.37931034482759,0.0,0.0,0.0,0.0,0.0,0.0,0.7999965279091139,0.009594203564039252,0.5,0.5465777886938531,29
logo_252,28,5.25414,5.688057,5.4671726,-3.558123,0.035652686,4.0177326,0.03508969,5.24154,-1.9569288,-1.554102,0,1,1.0,255,255,255,0,0,0,124.89655172413794,130.10344827586206,124.03448275862068,130.9655172413793,125.37931034482759,129.6206896551724,0.0,0.0,0.0,0.0,0.0,0.0,0.7999965279091139,0.009594203564039252,0.5,0.42991223439898557,29
logo_252,27,3.3605192,13.943755,12.057316,3.7168941,-0.84564716,-1.4602774,-0.3260294,-0.050915506,0.1530751,0.028914202,0,1,1.0,52,27,66,0,0,0,124.89655172413794,-72.89655172413794,124.03448275862068,-97.03448275862068,125.37931034482759,-59.37931034482759,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9605886658746579,0.5,0.5197056670626711,29
logo_252,3,-9.78019,2.9479494,0.9263236,-4.573813,1.0545009,-0.9977097,0.2130069,0.010246176,-0.1843977,1.3682126,0,1.0,1.0,0,0,0,0,0,0,124.89655172413794,-124.89655172413794,124.03448275862068,-124.03448275862068,125.37931034482759,-125.37931034482759,0.0,0.0,0.0,0.0,0.0,0.0,0.0054195834623990925,0.016685576987252218,0.003126682766768707,0.030818261763331804,29
logo_252,29,7.103795,4.229936,7.0952435,-3.366373,0.44468957,4.1182327,0.18645395,5.1542487,-1.7041962,-1.5008358,0,1,1.0,255,255,255,0,0,0,124.89655172413794,130.10344827586206,124.03448275862068,130.9655172413793,125.37931034482759,129.6206896551724,0.0,0.0,0.0,0.0,0.0,0.0,0.7999965279091139,0.009594203564039252,0.5,0.5465777886938531,29
logo_252,7,-9.157948,2.5834231,0.6395427,-4.2400756,1.2121165,-0.066348255,-1.1824017,-0.17310403,-0.6375021,-0.010562551,0,1.0,1.0,0,0,0,0,0,0,124.89655172413794,-124.89655172413794,124.03448275862068,-124.03448275862068,125.37931034482759,-125.37931034482759,0.0,0.0,0.0,0.0,0.0,0.0,0.0054195834623990925,0.016685576987252218,0.003126682766768707,0.030818261763331804,29
logo_252,5,-12.27307,0.55619234,-3.4440894,3.9294078,0.12234374,0.6090813,-0.531896,0.5335438,0.56708467,-0.22279592,0,1.0,1.0,0,0,0,0,0,0,124.89655172413794,-124.89655172413794,124.03448275862068,-124.03448275862068,125.37931034482759,-125.37931034482759,0.0,0.0,0.0,0.0,0.0,0.0,0.011811912674459564,0.012347326970566647,0.006322847372798943,0.03298738677167459,29
logo_252,4,-12.185458,0.5385658,-4.202651,5.5835013,0.46643186,1.1704291,-0.4389848,0.5672404,0.5116826,-0.1383552,0,1.0,1.0,0,0,0,0,0,0,124.89655172413794,-124.89655172413794,124.03448275862068,-124.03448275862068,125.37931034482759,-125.37931034482759,0.0,0.0,0.0,0.0,0.0,0.0,0.018412687404304608,0.012347326970566647,0.009623234737721465,0.03298738677167459,29
logo_252,6,-11.983611,1.6172771,-2.2284222,1.3037925,1.3580171,-0.6257555,3.7000873,-0.5349388,-0.7133023,-2.0043552,0,1.0,1.0,0,0,0,0,0,0,124.89655172413794,-124.89655172413794,124.03448275862068,-124.03448275862068,125.37931034482759,-125.37931034482759,0.0,0.0,0.0,0.0,0.0,0.0,0.011950876352982613,0.012614296202362677,0.006531292890583521,0.0330541290796236,29
logo_253,0,-10.814779,2.9491534,-0.34851378,-2.8764987,0.5176043,-0.171625,0.25836435,-0.76703197,-0.641318,0.7601863,0,1.0,1.0,0,0,0,0,0,0,105.66666666666667,-105.66666666666667,157.62962962962962,-157.62962962962962,165.07407407407408,-165.07407407407408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
logo_252,9,-12.106435,0.7371925,-2.232828,1.2999597,-0.030633967,-0.06872642,-0.61382204,0.32264262,0.6453098,-0.20620188,0,1.0,1.0,0,0,0,0,0,0,124.89655172413794,-124.89655172413794,124.03448275862068,-124.03448275862068,125.37931034482759,-125.37931034482759,0.0,0.0,0.0,0.0,0.0,0.0,0.010978130603321248,0.012614296202362681,0.006253365533537419,0.0330541290796236,29
logo_252,8,-11.977676,1.4033873,-1.4077526,-0.51753426,0.22953649,-0.53450274,0.7485101,0.45919502,0.4870173,0.8703167,0,1.0,1.0,0,0,0,0,0,0,124.89655172413794,-124.89655172413794,124.03448275862068,-124.03448275862068,125.37931034482759,-125.37931034482759,0.0,0.0,0.0,0.0,0.0,0.0,0.01160346715667498,0.012614296202362677,0.0066355156494758115,0.0330541290796236,29
logo_253,1,-11.120794,2.82083,-0.61053216,-3.2496006,0.20232376,0.15387914,1.6800297,-0.094829224,0.19327748,0.3038772,0,1,1.0,176,235,240,0,0,0,105.66666666666667,70.33333333333333,157.62962962962962,77.37037037037038,165.07407407407408,74.92592592592592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
logo_253,10,-12.3819065,1.3270974,-3.6953201,3.7473624,0.0047872746,0.68028677,-0.62669545,0.021049663,0.7869554,-0.23701932,0,1,1.0,176,235,240,0,0,0,105.66666666666667,70.33333333333333,157.62962962962962,77.37037037037038,165.07407407407408,74.92592592592592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
logo_253,11,-10.682996,1.5641453,-0.9220123,-1.5377549,0.47764343,0.026517315,-1.2211019,-0.39403442,-1.033208,-0.056494035,0,1,1.0,74,143,152,0,0,0,105.66666666666667,-31.66666666666667,157.62962962962962,-14.629629629629619,165.07407407407408,-13.074074074074076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
logo_253,12,-9.157948,2.5834231,0.6395427,-4.2400756,1.2121165,-0.066348255,-1.1824017,-0.17310403,-0.6375021,-0.010562551,0,1,1.0,74,143,152,0,0,0,105.66666666666667,-31.66666666666667,157.62962962962962,-14.629629629629619,165.07407407407408,-13.074074074074076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
logo_253,13,-11.474155,1.9391193,-0.82622653,-2.1661303,0.49241823,-0.76817477,1.983129,0.16087653,-0.009979565,-0.23165457,0,1,1.0,74,143,152,0,0,0,105.66666666666667,-31.66666666666667,157.62962962962962,-14.629629629629619,165.07407407407408,-13.074074074074076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
logo_253,14,-9.131326,2.6426117,0.5777966,-4.3002095,1.1923051,0.027957743,-1.1394365,-0.08853005,-0.64623284,-0.013909677,0,1,1.0,74,143,152,0,0,0,105.66666666666667,-31.66666666666667,157.62962962962962,-14.629629629629619,165.07407407407408,-13.074074074074076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
logo_253,15,-9.131326,2.6426117,0.5777966,-4.3002095,1.1923051,0.027957743,-1.1394365,-0.08853005,-0.64623284,-0.013909677,0,1,1.0,74,143,152,0,0,0,105.66666666666667,-31.66666666666667,157.62962962962962,-14.629629629629619,165.07407407407408,-13.074074074074076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
logo_253,17,-9.131326,2.6426117,0.5777966,-4.3002095,1.1923051,0.027957743,-1.1394365,-0.08853005,-0.64623284,-0.013909677,0,1,1.0,74,143,152,0,0,0,105.66666666666667,-31.66666666666667,157.62962962962962,-14.629629629629619,165.07407407407408,-13.074074074074076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
logo_253,16,-12.114794,0.86002266,-2.26741,1.2889514,-0.043243136,-0.22875878,-0.6201828,0.40186724,0.6478691,-0.21066399,0,1,1.0,74,143,152,0,0,0,105.66666666666667,-31.66666666666667,157.62962962962962,-14.629629629629619,165.07407407407408,-13.074074074074076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
logo_253,19,-10.598068,2.3580108,-0.263417,-3.7836251,0.7782912,-0.32692352,1.0863883,0.6195126,0.42688152,0.92122144,0,1,1.0,74,143,152,0,0,0,105.66666666666667,-31.66666666666667,157.62962962962962,-14.629629629629619,165.07407407407408,-13.074074074074076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
logo_253,18,-9.145229,2.6119132,0.6075699,-4.2710214,1.2031667,-0.01812107,-1.1601988,-0.13008767,-0.64172906,-0.01202329,0,1,1.0,74,143,152,0,0,0,105.66666666666667,-31.66666666666667,157.62962962962962,-14.629629629629619,165.07407407407408,-13.074074074074076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
logo_253,20,-9.131326,2.6426117,0.5777966,-4.3002095,1.1923051,0.027957743,-1.1394365,-0.08853005,-0.64623284,-0.013909677,0,1,1.0,74,143,152,0,0,0,105.66666666666667,-31.66666666666667,157.62962962962962,-14.629629629629619,165.07407407407408,-13.074074074074076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
logo_253,2,-12.034631,1.6677972,-2.9425929,3.2563918,-0.09026078,0.19438758,-1.2949648,-0.83370805,-0.85862124,-0.15448889,0,1,1.0,176,235,240,0,0,0,105.66666666666667,70.33333333333333,157.62962962962962,77.37037037037038,165.07407407407408,74.92592592592592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
logo_253,23,-9.883857,1.7972096,-0.1003738,-3.8802018,0.7390493,0.12834695,-0.45738912,0.71353,0.48664057,0.018200336,0,1,1.0,74,143,152,0,0,0,105.66666666666667,-31.66666666666667,157.62962962962962,-14.629629629629619,165.07407407407408,-13.074074074074076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
logo_253,21,-12.125976,0.842684,-2.227404,1.2929827,-0.055334225,-0.16138053,-0.60338223,0.4080377,0.6399857,-0.21158366,0,1,1.0,74,143,152,0,0,0,105.66666666666667,-31.66666666666667,157.62962962962962,-14.629629629629619,165.07407407407408,-13.074074074074076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
logo_253,22,-10.627059,2.2609992,-0.14249365,-3.7924314,0.5857099,-0.30402216,1.1593338,0.6202616,0.40818247,0.9828588,0,1,1.0,74,143,152,0,0,0,105.66666666666667,-31.66666666666667,157.62962962962962,-14.629629629629619,165.07407407407408,-13.074074074074076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
logo_253,24,3.3605192,13.943755,12.057316,3.7168941,-0.84564716,-1.4602774,-0.3260294,-0.050915506,0.1530751,0.028914202,0,1.0,1.0,0,0,0,0,0,0,105.66666666666667,-105.66666666666667,157.62962962962962,-157.62962962962962,165.07407407407408,-165.07407407407408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
logo_253,25,3.3605192,13.943755,12.057316,3.7168941,-0.84564716,-1.4602774,-0.3260294,-0.050915506,0.1530751,0.028914202,0,1.0,1.0,0,0,0,0,0,0,105.66666666666667,-105.66666666666667,157.62962962962962,-157.62962962962962,165.07407407407408,-165.07407407407408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
logo_253,27,5.5832324,6.010553,7.110999,-2.4624925,-1.7848037,4.7307997,2.518225,4.8204107,-1.6217891,-0.7885422,0,1,1.0,52,27,66,0,0,0,105.66666666666667,-53.66666666666667,157.62962962962962,-130.62962962962962,165.07407407407408,-99.07407407407408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
logo_253,26,3.3605192,13.943755,12.057316,3.7168941,-0.84564716,-1.4602774,-0.3260294,-0.050915506,0.1530751,0.028914202,0,1,1.0,255,255,255,0,0,0,105.66666666666667,149.33333333333331,157.62962962962962,97.37037037037038,165.07407407407408,89.92592592592592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
logo_253,3,-11.990933,2.6553714,-2.0825605,0.30452743,0.8945757,-0.815627,3.2280033,-0.6456317,-0.63646054,-1.6735381,0,1,1.0,176,235,240,0,0,0,105.66666666666667,70.33333333333333,157.62962962962962,77.37037037037038,165.07407407407408,74.92592592592592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
logo_253,6,-12.027538,1.8010802,-2.7621937,2.1438367,-0.08914826,-0.17608197,-1.0579612,-0.13807528,0.24854761,-0.35653868,0,1,1.0,176,235,240,0,0,0,105.66666666666667,70.33333333333333,157.62962962962962,77.37037037037038,165.07407407407408,74.92592592592592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
logo_253,5,-12.318307,1.6299781,-3.3178961,2.7024415,-0.39440238,0.13926928,-0.7234385,-0.067644805,0.50379986,-0.2130685,0,1,1.0,176,235,240,0,0,0,105.66666666666667,70.33333333333333,157.62962962962962,77.37037037037038,165.07407407407408,74.92592592592592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
logo_253,7,-11.76099,2.0199442,-1.799317,0.660406,-0.31655607,0.37898973,-1.1397936,-1.0223653,-1.0274243,-0.03943652,0,1,1.0,176,235,240,0,0,0,105.66666666666667,70.33333333333333,157.62962962962962,77.37037037037038,165.07407407407408,74.92592592592592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
logo_253,8,-11.670066,2.1695728,-1.7863843,0.7560006,-0.074279465,0.058457546,-1.26147,-0.73139423,-0.8389694,-0.16938256,0,1,1.0,176,235,240,0,0,0,105.66666666666667,70.33333333333333,157.62962962962962,77.37037037037038,165.07407407407408,74.92592592592592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
logo_253,9,-11.018858,2.0468638,-0.6815007,-1.7269243,0.09921148,0.5550893,-1.0423781,-1.017248,-0.73565704,0.021729626,0,1,1.0,176,235,240,0,0,0,105.66666666666667,70.33333333333333,157.62962962962962,77.37037037037038,165.07407407407408,74.92592592592592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
logo_254,0,-10.013103,3.990399,-0.057104576,-2.3979588,0.2817913,-0.91846913,1.9715894,-0.41237846,-1.0586833,1.8927363,0,1.0,1.0,0,0,0,0,0,0,23.736842105263158,-23.736842105263158,28.894736842105264,-28.894736842105264,33.31578947368421,-33.31578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.04002153941463945,0.052987098420431825,0.020010769707319725,0.0270852165623051,19
logo_254,1,-12.602859,1.913368,-2.9885151,1.9364527,-0.61411816,-0.19514598,-0.3843952,0.37915343,0.78259355,-0.16594219,0,1,1.0,14,21,27,0,0,0,23.736842105263158,-9.736842105263158,28.894736842105264,-7.894736842105264,33.31578947368421,-6.315789473684212,0.0,0.0,0.0,0.0,0.0,0.0,0.04794246909045351,0.0540389514908126,0.02536087133045729,0.0270194757454063,19
logo_254,12,-9.174228,2.7324696,0.59993297,-4.281967,1.2341088,0.026823385,-1.1677728,-0.14228249,-0.6192748,-0.025647124,0,1,1.0,14,21,27,0,0,0,23.736842105263158,-9.736842105263158,28.894736842105264,-7.894736842105264,33.31578947368421,-6.315789473684212,0.0,0.0,0.0,0.0,0.0,0.0,0.007504038640244897,0.019393540985145643,0.004099428516430082,0.04388199527994819,19
logo_254,10,-11.43363,1.0540135,-1.3465667,-0.99388707,-0.06980158,-0.010994918,-0.560868,0.34715965,0.39055553,-0.1070307,0,1,1.0,14,21,27,0,0,0,23.736842105263158,-9.736842105263158,28.894736842105264,-7.894736842105264,33.31578947368421,-6.315789473684212,0.0,0.0,0.0,0.0,0.0,0.0,0.010422275889229024,0.01840742873166366,0.006114401855014361,0.04450653304048678,19
logo_254,13,-11.815119,1.8541625,-1.3638471,-0.92130274,0.9051975,-0.78562933,2.5922658,-0.24008371,-0.049895365,-0.99139845,0,1,1.0,14,21,27,0,0,0,23.736842105263158,-9.736842105263158,28.894736842105264,-7.894736842105264,33.31578947368421,-6.315789473684212,0.0,0.0,0.0,0.0,0.0,0.0,0.015563931994582012,0.019722245069639637,0.009032639103998489,0.04384912487149879,19
logo_254,15,3.3605192,13.943755,12.057316,3.7168941,-0.84564716,-1.4602774,-0.3260294,-0.050915506,0.1530751,0.028914202,0,1.0,1.0,0,0,0,0,0,0,23.736842105263158,-23.736842105263158,28.894736842105264,-28.894736842105264,33.31578947368421,-33.31578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.9994788884289574,0.9461582718013662,0.4997394442144787,0.5269044299469453,19
logo_254,16,6.807578,2.5671353,-1.1114385,-5.488881,-3.793875,2.4874854,0.100649305,-0.49178997,-1.6988128,0.09203895,0,1.0,1.0,0,0,0,0,0,0,23.736842105263158,-23.736842105263158,28.894736842105264,-28.894736842105264,33.31578947368421,-33.31578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.1440011096460955,0.1304297807272168,0.5001129096563641,0.4048976912797017,19
logo_254,14,-12.214099,0.76167446,-2.6507335,2.2665758,0.11035281,0.34506005,-0.6928168,0.18259422,0.4491139,-0.23054245,0,1,1.0,14,21,27,0,0,0,23.736842105263158,-9.736842105263158,28.894736842105264,-7.894736842105264,33.31578947368421,-6.315789473684212,0.0,0.0,0.0,0.0,0.0,0.0,0.014938595441228266,0.01959076343584204,0.00844204347027551,0.04378338405459999,19
logo_254,17,3.3605192,13.943755,12.057316,3.7168941,-0.84564716,-1.4602774,-0.3260294,-0.050915506,0.1530751,0.028914202,0,1,1.0,255,255,255,0,0,0,23.736842105263158,231.26315789473685,28.894736842105264,226.10526315789474,33.31578947368421,221.68421052631578,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9461747059537379,0.5,0.5269126470231311,19
logo_254,2,-11.951379,1.9798276,-2.3446774,1.1844846,-0.32944918,-0.33687145,-0.96864605,-0.18748902,0.31198663,-0.30269936,0,1,1.0,14,21,27,0,0,0,23.736842105263158,-9.736842105263158,28.894736842105264,-7.894736842105264,33.31578947368421,-6.315789473684212,0.0,0.0,0.0,0.0,0.0,0.0,0.05134707921426832,0.05357876577252101,0.03032882283765646,0.027381050238349695,19
logo_254,3,-10.785612,3.285202,-0.40600893,-3.9080555,0.1584188,-0.2711332,1.1999476,0.55596894,0.48790118,0.9068505,0,1,1.0,14,21,27,0,0,0,23.736842105263158,-9.736842105263158,28.894736842105264,-7.894736842105264,33.31578947368421,-6.315789473684212,0.0,0.0,0.0,0.0,0.0,0.0,0.046900241501530604,0.052987098420431825,0.029078149730948976,0.0270852165623051,19
logo_254,19,7.644038,-0.6733302,-9.962862,12.5233135,3.1394968,1.6307696,-0.62646246,0.13689123,-3.2823007,1.5348845,0,1,1.0,14,21,27,0,0,0,23.736842105263158,-9.736842105263158,28.894736842105264,-7.894736842105264,33.31578947368421,-6.315789473684212,0.0,0.0,0.0,0.0,0.0,0.0,0.14399737051591152,0.12314606390284082,0.5001110400912722,0.40445950945421827,19
logo_254,18,6.995096,6.8111935,4.7192802,-1.3360116,-7.0791903,7.2285604,4.6629777,-0.79349506,1.8614444,2.3225234,0,1,1.0,14,21,27,0,0,0,23.736842105263158,-9.736842105263158,28.894736842105264,-7.894736842105264,33.31578947368421,-6.315789473684212,0.0,0.0,0.0,0.0,0.0,0.0,0.6053257836464221,0.5727339968223352,0.4997655004600567,0.5266825524810202,19
logo_254,4,-11.88498,2.0191174,-2.2659938,1.7309142,-0.40861338,0.030657882,-1.237589,-1.039555,-0.9490205,-0.09306977,0,1,1.0,14,21,27,0,0,0,23.736842105263158,-9.736842105263158,28.894736842105264,-7.894736842105264,33.31578947368421,-6.315789473684212,0.0,0.0,0.0,0.0,0.0,0.0,0.04467682264516175,0.052987098420431825,0.027966440302764545,0.0270852165623051,19
logo_254,5,-11.636783,2.9214468,-1.4146593,-1.6276082,0.28354448,-0.599265,2.2423704,-0.53545314,-0.50451535,-0.5594257,0,1,1.0,14,21,27,0,0,0,23.736842105263158,-9.736842105263158,28.894736842105264,-7.894736842105264,33.31578947368421,-6.315789473684212,0.0,0.0,0.0,0.0,0.0,0.0,0.04988796058977626,0.052987098420431825,0.030572009275071803,0.0270852165623051,19
logo_254,6,-9.447128,3.5151956,0.66880935,-2.9603286,0.5829282,-1.6165576,2.7908452,-0.32789007,-0.58272105,1.8886297,0,1.0,1.0,0,0,0,0,0,0,23.736842105263158,-23.736842105263158,28.894736842105264,-28.894736842105264,33.31578947368421,-33.31578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.01466066808418216,0.019393540985145643,0.00733033404209108,0.04388199527994819,19
logo_254,7,-12.173851,0.9536176,-2.238428,1.2457608,-0.13528474,-0.087450184,-0.5771849,0.3341701,0.64782286,-0.19758561,0,1,1.0,14,21,27,0,0,0,23.736842105263158,-9.736842105263158,28.894736842105264,-7.894736842105264,33.31578947368421,-6.315789473684212,0.0,0.0,0.0,0.0,0.0,0.0,0.016119786708674224,0.019722245069639644,0.008824193586213905,0.04384912487149879,19
logo_254,8,-12.48603,1.2980994,-1.8948514,0.56107265,0.13079402,-0.70966154,1.4486291,0.13941996,0.3369681,0.038609087,0,1,1.0,14,21,27,0,0,0,23.736842105263158,-9.736842105263158,28.894736842105264,-7.894736842105264,33.31578947368421,-6.315789473684212,0.0,0.0,0.0,0.0,0.0,0.0,0.015200740655112847,0.014988906252926128,0.008642597916479327,0.046215794279855546,19
logo_255,1,-12.111486,2.6417913,-2.7897031,3.0443087,-0.4921462,-0.2859305,-1.3315474,-0.97087544,-0.65411174,-0.21108298,0,1,1.0,0,50,148,0,0,0,80.20833333333333,-80.20833333333333,103.125,-53.125,148.04166666666666,-0.04166666666665719,0.0,0.0,0.0,0.0,0.0,0.0,0.07157099024880877,0.07264101050904846,0.04334483421076112,0.04068024816239298,24
logo_254,9,-10.39568,2.715859,0.21882786,-3.9946222,0.99608284,-0.559203,0.87258995,0.17387153,-0.18060878,0.53227204,0,1,1.0,14,21,27,0,0,0,23.736842105263158,-9.736842105263158,28.894736842105264,-7.894736842105264,33.31578947368421,-6.315789473684212,0.0,0.0,0.0,0.0,0.0,0.0,0.003890982998645503,0.02090557977381802,0.004168910355691609,0.043125975885612004,19
logo_255,12,-10.682996,1.5641453,-0.9220123,-1.5377549,0.47764343,0.026517315,-1.2211019,-0.39403442,-1.033208,-0.056494035,0,1,1.0,167,167,167,0,0,0,80.20833333333333,86.79166666666667,103.125,63.875,148.04166666666666,18.958333333333343,0.0,0.0,0.0,0.0,0.0,0.0,0.024117066864495246,0.015403355350876193,0.014069733739626939,0.06929907574147912,24
logo_255,11,-11.917427,1.9498411,-1.8777013,0.220209,-0.58406776,0.12426772,-0.7513636,-0.5173829,0.13542482,-0.12230889,0,1,1.0,0,50,148,0,0,0,80.20833333333333,-80.20833333333333,103.125,-53.125,148.04166666666666,-0.04166666666665719,0.0,0.0,0.0,0.0,0.0,0.0,0.036062902063353254,0.06334449989668127,0.0214296860338003,0.04667489466071252,24
logo_255,13,-9.131326,2.6426117,0.5777966,-4.3002095,1.1923051,0.027957743,-1.1394365,-0.08853005,-0.64623284,-0.013909677,0,1,1.0,167,167,167,0,0,0,80.20833333333333,86.79166666666667,103.125,63.875,148.04166666666666,18.958333333333343,0.0,0.0,0.0,0.0,0.0,0.0,0.011616417787739492,0.015403355350876193,0.010194705006371017,0.06929907574147912,24
logo_255,10,-12.615343,2.6442091,-3.3289862,3.102683,-0.6119908,0.1233607,-0.69102615,-0.19160117,0.62353486,-0.24681763,0,1,1.0,0,50,148,0,0,0,80.20833333333333,-80.20833333333333,103.125,-53.125,148.04166666666666,-0.04166666666665719,0.0,0.0,0.0,0.0,0.0,0.0,0.04008530267811189,0.07700075341691721,0.023440886341179617,0.03850037670845861,24
logo_255,17,-11.447711,1.1399372,-1.4069512,-0.953277,0.042655542,-0.14764859,-0.58459985,0.5294143,0.42834237,-0.14593491,0,1,1.0,167,167,167,0,0,0,80.20833333333333,86.79166666666667,103.125,63.875,148.04166666666666,18.958333333333343,0.0,0.0,0.0,0.0,0.0,0.0,0.013991713592861447,0.015483497478577059,0.011018257411189355,0.06933914680532956,24
logo_255,15,-12.125976,0.842684,-2.227404,1.2929827,-0.055334225,-0.16138053,-0.60338223,0.4080377,0.6399857,-0.21158366,0,1,1.0,167,167,167,0,0,0,80.20833333333333,86.79166666666667,103.125,63.875,148.04166666666666,18.958333333333343,0.0,0.0,0.0,0.0,0.0,0.0,0.012396647741597789,0.015531583083460577,0.00883368979081317,0.06929907574147912,24
logo_255,14,-11.372582,2.199064,-0.81608045,-2.1211398,0.24092118,-0.8871283,2.3707864,0.1839727,-0.03356508,0.37493095,0,1,1.0,167,167,167,0,0,0,80.20833333333333,86.79166666666667,103.125,63.875,148.04166666666666,18.958333333333343,0.0,0.0,0.0,0.0,0.0,0.0,0.013142155951958287,0.015403355350876193,0.010957574088480413,0.06929907574147912,24
logo_255,16,-12.114794,0.86002266,-2.26741,1.2889514,-0.043243136,-0.22875878,-0.6201828,0.40186724,0.6478691,-0.21066399,0,1,1.0,167,167,167,0,0,0,80.20833333333333,86.79166666666667,103.125,63.875,148.04166666666666,18.958333333333343,0.0,0.0,0.0,0.0,0.0,0.0,0.01480659314714051,0.01551555646336688,0.010229380873739632,0.06932311731293464,24
logo_255,18,-11.474155,1.9391193,-0.82622653,-2.1661303,0.49241823,-0.76817477,1.983129,0.16087653,-0.009979565,-0.23165457,0,1,1.0,167,167,167,0,0,0,80.20833333333333,86.79166666666667,103.125,63.875,148.04166666666666,18.958333333333343,0.0,0.0,0.0,0.0,0.0,0.0,0.013072804217221064,0.015403355350876193,0.010922898221111803,0.06929907574147912,24
logo_255,19,-9.157948,2.5834231,0.6395427,-4.2400756,1.2121165,-0.066348255,-1.1824017,-0.17310403,-0.6375021,-0.010562551,0,1,1.0,167,167,167,0,0,0,80.20833333333333,86.79166666666667,103.125,63.875,148.04166666666666,18.958333333333343,0.0,0.0,0.0,0.0,0.0,0.0,0.0019071749245290013,0.015403355350876193,0.00534008357476577,0.06929907574147912,24
logo_255,20,-9.145229,2.6119132,0.6075699,-4.2710214,1.2031667,-0.01812107,-1.1601988,-0.13008767,-0.64172906,-0.01202329,0,1,1.0,167,167,167,0,0,0,80.20833333333333,86.79166666666667,103.125,63.875,148.04166666666666,18.958333333333343,0.0,0.0,0.0,0.0,0.0,0.0,0.012778056903406828,0.015403355350876193,0.008521594516798413,0.06929907574147912,24
logo_255,2,-12.467476,2.31618,-2.455184,0.37530774,-0.08253572,-0.6520908,1.4087961,0.025072291,0.46051794,0.034275256,0,1,1.0,0,50,148,0,0,0,80.20833333333333,-80.20833333333333,103.125,-53.125,148.04166666666666,-0.04166666666665719,0.0,0.0,0.0,0.0,0.0,0.0,0.0529847253392344,0.04782894425397189,0.03058411501911305,0.05443267248206721,24
