filename,animation_id,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,stroke_width,opacity,stroke_opacity,fill_r,fill_g,fill_b,stroke_r,stroke_g,stroke_b,rel_width,rel_height
L_Grote_12,14,15.93588,0.04905463,1.3708779,1.5145245,-0.33556783,-0.8425901,0.090413004,0.47939754,0.36802956,0.62984383,0.48166016,-0.51285577,0.14333132,0.17988542,-0.045645166,0,1.0,1.0,181,22,33,0,0,0,0.025356522337479145,0.11426107577880772
L_Grote_12,13,13.585836,2.6071172,-2.8053176,-0.17334685,-0.41362306,0.27034435,2.125267,0.3109977,-0.13091409,-0.014770857,0.63596815,-0.06824067,-0.15322553,-0.81855315,0.48616314,0,1.0,1.0,181,22,33,0,0,0,0.03137740620323064,0.1145844561819553
L_Grote_12,3,3.6049132,-3.6911824,-0.2861201,-0.8815141,-3.2369707,0.57478875,-0.5334359,0.040030815,0.71172345,-0.26981607,-0.570731,0.37275115,-0.5565084,-0.10340068,0.24747837,0,1.0,1.0,135,136,138,0,0,0,0.09311726961517951,0.4214724587689984
L_Grote_12,2,1.1302193,1.1905718,-3.9573398,-2.117477,1.1703804,0.96954244,-1.062306,-2.5077813,0.2543919,-0.7732707,1.4828763,-0.11631129,-0.089963436,-0.54402643,0.04087484,0,1.0,1.0,135,136,138,0,0,0,0.1123668954602535,0.4342459846933278
L_Grote_12,18,10.982625,2.9011562,4.3718963,2.2633595,-3.4866612,-0.9347044,0.52662385,-0.86784846,-1.0102211,-0.11106419,0.07267652,-0.40416095,0.6113907,0.0793943,-0.0019983875,0,1.0,1.0,181,22,33,0,0,0,0.12191429701880231,0.3678452085803599
L_Grote_12,17,17.91616,5.285957,4.307491,3.8203356,1.9771568,-0.79122865,0.11346571,0.10288144,0.1577821,-0.03671898,0.21284267,-0.30795303,-0.26095894,0.4717713,0.006771971,0,1.0,1.0,181,22,33,0,0,0,0.028452976897008795,0.11738708634256823
L_Grote_12,5,-7.517175,-3.4237707,4.5826507,0.11896619,-2.6921067,-0.73192704,0.30133137,0.19852939,-0.3738346,0.51873845,0.5591926,-0.33884144,-0.4145909,-0.035886627,-0.029141724,0,1.0,1.0,181,22,33,0,0,0,0.01978290413032637,0.11426107577880772
L_Grote_12,4,-0.7918356,0.89855516,5.908461,0.55872333,-3.6234205,0.009604346,-0.047584333,0.27692974,-0.67119014,0.17057759,-0.18872967,0.30270094,-0.69920987,-0.09288528,0.09787809,0,1.0,1.0,135,136,138,0,0,0,0.0765684402470283,0.4214724587689984
L_Grote_12,6,-1.7933296,-7.3843575,-5.333791,-0.70580006,-1.5975516,-0.6431444,-0.24363019,-0.9947288,0.2558889,-0.41043514,-0.49194917,0.13483992,0.17762762,0.15576932,0.22753546,0,1.0,1.0,181,22,33,0,0,0,0.007655123772169732,0.11426107577880772
L_Grote_12,7,-1.6537942,-8.027726,3.9739125,-0.75966865,-0.85089666,-0.12351411,-0.6710616,0.012239962,0.6597769,0.7412014,0.3080023,-0.27368748,0.043963626,0.024468143,-0.011802188,0,1.0,1.0,181,22,33,0,0,0,0.025356522337479096,0.11426107577880772
L_Grote_12,8,2.5467672,-6.163554,-2.5726194,-2.2703574,-0.43042004,0.5147691,1.5196898,-0.25712487,0.23463757,0.07460654,0.7388693,-0.15805022,-0.19918355,-1.099434,0.5609328,0,1.0,1.0,181,22,33,0,0,0,0.03137740620323059,0.1145844561819553
L_Grote_12,9,0.40221825,-9.677667,2.4858503,-0.53988606,-0.5661175,-0.24444869,-0.656259,0.096981145,0.8874774,0.6924285,0.20396033,-0.21265575,0.15355039,0.0036509116,0.032100182,0,1.0,1.0,181,22,33,0,0,0,0.025356522337479145,0.11426107577880772
L_Haarmonie_L_10,0,-0.0627227,-0.9849783,-4.602598,5.665103,-3.1479306,7.922199,-3.0615838,1.876916,2.5873518,-2.707507,-1.8758675,0.039193798,-0.7657823,-0.17104255,0.20502795,0,1.0,1.0,182,1,76,0,0,0,0.48799214970647503,0.9523569532641198
L_Haarmonie_L_10,2,-8.787174,-7.3429427,6.3961363,0.285532,3.3595622,1.1645787,3.9156582,0.11793831,-0.5779141,-0.6855919,0.38236743,0.34299394,-0.037429553,-1.6374488,0.22906394,0,1.0,1.0,255,255,255,0,0,0,0.09792208239365134,0.08406410644088287
L_Haarmonie_L_10,3,-6.3945866,-5.881059,7.0304513,-0.6859659,3.133796,1.3146383,3.6124883,0.0064059077,-0.4381903,-0.4325975,0.32938147,0.35081244,-0.24564494,-1.3711592,0.24490944,0,1.0,1.0,255,255,255,0,0,0,0.09792208239365101,0.08406410644088287
L_Haarmonie_L_10,4,2.798936,-1.2828792,10.226188,0.32334584,2.3673303,0.4077704,-1.9526875,-1.4000754,0.7850026,-0.009309636,-0.36026147,-0.89148855,-0.0362178,0.6362472,0.51869994,0,1.0,1.0,255,255,255,0,0,0,0.09730232237850168,0.09736921681282149
L_Haarmonie_L_10,6,5.254945,-5.388636,0.084887594,-2.5778494,3.3548594,2.2789838,3.6357634,-0.32468498,0.70655864,0.98500836,-1.2178311,-0.21003391,-0.25929767,0.1301227,-0.17177565,0,1.0,1.0,112,111,111,0,0,0,0.09606280234820182,0.09918355004535821
L_Haarmonie_L_10,8,13.168937,-0.9700754,3.3330734,1.790385,3.0147855,-2.7340682,-2.5260615,1.5966535,0.1399351,-2.8831036,2.412024,0.8670366,-0.13858426,1.3221223,-0.926102,0,1.0,1.0,112,111,111,0,0,0,0.08552688209065729,0.180223767765346
L_Haarmonie_L_10,9,14.414874,7.791108,5.7348566,3.153289,2.7477298,0.75630313,4.9554396,-0.30659717,0.07326203,0.20579976,-0.27201843,0.33832306,0.19874091,-0.49330872,-0.012724686,0,1.0,1.0,112,111,111,0,0,0,0.07716012188613676,0.09978832778953754
L_Haarmonie_L_11,0,-2.1927586,-1.3385385,4.8490686,-0.029326668,-3.6011407,0.22825824,-0.017915173,1.1334059,-1.9569678,-0.21099657,-0.0025537012,-0.5440719,-1.0408303,-0.16363224,-0.35969478,0,1.0,1.0,255,255,255,0,0,0,0.0681829912427094,0.5620231953080215
L_Haarmonie_L_11,1,-7.374275,-7.271431,-0.399718,-0.29694593,-1.0684321,3.3115292,2.4354103,-1.4829551,0.09978325,-1.1170648,-0.46827692,-0.17647341,-0.18686989,0.42781937,-0.67320734,0,1.0,1.0,255,255,255,0,0,0,0.06818299124270945,0.4502359218591525
L_Haarmonie_L_11,2,-0.12424533,-4.7454915,-0.34343088,-1.7105315,-1.4637682,3.19659,2.5208347,-1.9308918,0.46169338,-0.9041013,-0.5771107,0.013548525,-0.27918887,0.39827114,-0.7666203,0,1.0,1.0,255,255,255,0,0,0,0.0681829912427098,0.4502359218591525
L_Haarmonie_L_11,3,1.0360361,7.0035505,1.8377615,0.1951003,-3.0199263,0.9416733,-0.7310812,-0.304109,-1.5810146,-0.38217783,-0.52059287,-0.5404265,-2.0418785,-0.29843995,-0.07613888,0,1.0,1.0,255,255,255,0,0,0,0.045455327495139634,0.45023592185915295
L_Haarmonie_L_11,5,1.4532332,6.3823156,-0.028272467,-0.89293694,-1.9566156,2.400146,0.663792,-2.0327146,-0.2820116,-1.4434823,0.53683853,0.39197305,-0.25774056,0.3246142,0.101519175,0,1.0,1.0,182,1,76,0,0,0,0.06816578634963782,0.4596727962252507
L_Haarmonie_L_11,4,2.5248518,-6.4680696,2.2801836,0.41493967,-2.0876825,1.3151989,-1.1536992,0.17124254,-0.20430854,0.23816226,-0.27875423,0.36217684,-0.7571131,-0.5771099,-0.9229877,0,1.0,1.0,182,1,76,0,0,0,0.11363831873784884,0.4502359218591525
L_Haarmonie_L_11,6,6.84428,-2.1540291,-0.64190584,-0.14925954,-2.3914373,1.5283525,-1.3298032,-0.020252971,-1.0626332,-0.22222917,-0.79972136,0.68444705,-0.9176545,-0.6880539,-0.98426354,0,1.0,1.0,182,1,76,0,0,0,0.0681829912427094,0.4502359218591525
L_Haarmonie_L_11,7,7.1252403,3.009497,-3.947146,-0.2285254,-1.5450511,1.1113504,-0.3603469,-1.1455675,-0.43598226,-2.0862753,0.72445047,0.060468238,-0.35160643,0.22063625,-0.35285822,0,1.0,1.0,182,1,76,0,0,0,0.022727663747570452,0.5667416324910703
L_Haarmonie_L_11,9,-6.149583,5.921411,-5.1378727,7.2641296,-1.8727401,4.337776,-2.198996,-1.7147404,2.1674101,-0.21243764,-0.16228263,-0.5364193,-0.7389596,0.2707643,0.053441137,0,1.0,1.0,182,1,76,0,0,0,0.42673296285463574,0.9375137804824272
L_Haarmonie_L_11,8,9.260455,8.484063,1.5156355,0.54506475,-1.7615756,2.2992032,3.2682898,-0.4966485,-0.7295663,-0.16977006,-0.1549451,0.02276808,0.30756146,0.27596816,-0.17791165,0,1.0,1.0,182,1,76,0,0,0,0.06816578634963802,0.4596727962252507
L_Haarmonie_L_12,0,3.3613095,8.134492,-2.225902,3.0109947,1.0299581,1.1546483,-2.0643973,-2.9113052,-2.7541373,1.6884475,0.7645621,-0.5207367,-0.7828543,0.17162937,0.65653217,0,1.0,1.0,182,1,76,0,0,0,0.24607102262978764,0.7780013049151806
L_Haarmonie_L_12,1,-5.7315183,-6.2406874,9.050345,0.097912826,3.2795763,-1.2650002,-0.21558556,1.1975083,-1.5745573,-0.4472162,-0.50458884,0.9712102,-0.4859701,-0.2524213,-0.05016049,0,1.0,1.0,112,111,111,0,0,0,0.10308036482533132,0.4018595041322315
L_Haarmonie_L_12,2,-8.860294,-5.995142,-0.2976347,-2.1852221,1.8847789,2.0901442,2.14834,-0.44704726,-0.13369043,-0.042679813,-0.086240806,0.24808648,0.2621952,-0.30088535,0.2398454,0,1.0,1.0,112,111,111,0,0,0,0.08361727757700907,0.3119834710743802
L_Haarmonie_L_12,3,-8.2779255,5.5910363,4.4779425,-1.6405084,1.4928745,2.29299,2.3674169,-0.6646471,0.06494352,0.15340523,0.22136867,0.3246025,0.3692288,-0.5840109,0.33121523,0,1.0,1.0,112,111,111,0,0,0,0.08361727757700912,0.3119834710743802
L_Haarmonie_L_12,4,6.591968,-2.2119968,-0.4200542,-3.9903584,0.66011524,0.5372548,-1.387002,0.25006834,-1.6305419,-0.3458289,-0.5810481,-0.35088256,-0.28961387,0.02421378,0.14866997,0,1.0,1.0,112,111,111,0,0,0,0.045431158241624046,0.31491953023053515
L_Haarmonie_L_12,6,1.3371713,3.6127503,-2.4676707,-2.961576,1.07013,0.61095923,-0.6623773,-1.3907593,0.47270006,-0.43545792,1.5120488,-0.032272864,-0.12444741,-0.2593786,-0.09794604,0,1.0,1.0,112,111,111,0,0,0,0.08575116159008783,0.3120378425402349
L_Haarmonie_L_12,7,9.332307,10.136755,6.605266,0.13527317,1.2255719,0.74004966,-1.0655218,0.7012603,-0.0033839094,0.83080065,-0.29749116,0.52253574,0.9957388,0.23739253,0.5626758,0,1.0,1.0,112,111,111,0,0,0,0.08113921872311129,0.31491953023053515
L_Haarmonie_L_12,5,0.20290066,-1.4678673,11.278241,-0.19796197,2.515573,0.22356997,-0.9926507,0.6042526,0.98993677,-1.5629746,-1.7370819,1.7583046,0.15144794,-0.14527488,-0.03676941,0,1.0,1.0,112,111,111,0,0,0,0.1446566855962831,0.3149739016963898
L_Haarmonie_L_12,8,10.389837,10.40974,0.1949605,-0.96485084,1.4715699,1.3825158,2.0106215,0.0060198,-0.4666433,0.26064706,0.25665024,0.009991487,0.14570391,0.18876913,0.25616583,0,1.0,1.0,112,111,111,0,0,0,0.08390982619170537,0.31203784254023553
L_Haarmonie_L_12,9,10.580085,2.9262846,-5.592617,-2.1945286,1.2311985,-0.8700038,-0.56982344,0.21957764,0.4557533,0.008982162,-0.42061004,-0.18950807,-0.11735936,-0.065187015,-0.29145044,0,1.0,1.0,182,1,76,0,0,0,0.01948029599036319,0.061548499347542605
L_Haarmonie_L_13,1,-9.211884,-2.3816028,1.4104073,-2.4680657,1.631216,2.2372603,2.1892605,-0.4270961,-0.21101394,-0.025777783,0.03622104,0.2559524,0.17390105,-0.3850303,0.19972213,0,1.0,1.0,112,111,111,0,0,0,0.07539152038583083,0.3265615141955835
L_Haarmonie_L_13,0,-11.682688,-5.5044665,9.442072,2.8384638,3.553415,-0.9811226,0.45837554,0.38412666,-1.615803,-0.67536557,-0.46281692,0.4296943,0.24942805,-0.5334024,-0.36062834,0,1.0,1.0,112,111,111,0,0,0,0.09296162450524878,0.4205047318611988
L_Haarmonie_L_13,2,0.18200323,6.944692,3.2981572,-2.8976088,1.393113,1.9900029,2.0889008,-0.81792164,0.17242387,0.54636884,-0.0838071,0.50337267,0.32777154,-0.35659218,0.28831494,0,1.0,1.0,112,111,111,0,0,0,0.0753915203501013,0.3265615141955835
L_Haarmonie_L_13,3,-4.605815,4.065078,5.088638,-3.414679,0.09205197,0.7369879,-1.0474446,0.61990196,-1.3419378,-0.06276499,-0.24362604,-0.2663721,0.00050219323,0.061702304,0.56264967,0,1.0,1.0,112,111,111,0,0,0,0.040974102688135935,0.3296529968454259
L_Haarmonie_L_13,5,-2.8963976,7.97354,0.36147076,-1.9938067,0.7819328,0.875811,-0.33502173,-1.2479444,0.78003633,-0.51491106,1.4991312,0.005571382,0.18876006,-0.28603286,0.24298726,0,1.0,1.0,112,111,111,0,0,0,0.07737050421614176,0.32656151419558377
L_Haarmonie_L_13,4,0.39427805,-9.263545,7.275355,0.12943174,3.4007626,-0.5135089,-0.9951413,0.12858912,0.7312774,-1.2190136,-1.2018647,1.3777568,-0.5989279,-0.08837192,0.087073565,0,1.0,1.0,112,111,111,0,0,0,0.13044290796913552,0.329652996845426
L_Haarmonie_L_13,6,10.921907,2.8655121,3.7206163,-1.5338826,1.5367053,0.5934536,-1.4627582,0.45756423,-0.2870343,0.72424537,-0.17051096,0.58112353,0.23929843,0.11796621,0.16598488,0,1.0,1.0,112,111,111,0,0,0,0.07317185842953047,0.32965299684542576
L_Haarmonie_L_13,9,8.100813,3.3831315,-2.6533866,3.3738503,1.4874783,1.6538303,-2.6404176,-2.6061885,-2.577894,2.6574621,0.999061,-0.04169129,-0.47637945,0.3745765,0.8488935,0,1.0,1.0,182,1,76,0,0,0,0.36632249182584753,0.8167823343848581
L_Haarmonie_L_13,7,4.62982,10.619129,1.1650275,-2.0975943,0.53070843,-0.1934112,-0.87084234,0.49133876,0.038551163,-1.6728191,1.4878192,0.41628757,0.22316223,-0.15519404,-0.24314259,0,1.0,1.0,112,111,111,0,0,0,0.01896403372913515,0.4205678233438484
L_Haarmonie_L_13,8,12.1905985,10.174946,-0.51281464,-0.52208364,1.7091417,1.2810553,2.2564042,0.328234,-0.2948218,0.0594596,0.18582126,-0.04808104,0.10786284,0.2851946,0.21952392,0,1.0,1.0,112,111,111,0,0,0,0.07568404749612845,0.3265615141955836
L_Haarmonie_L_14,1,-4.168234,-1.1015185,-2.24219,-3.2649758,1.6191179,1.2335854,1.5000597,-0.77269673,-0.21634589,-0.03925478,0.29729337,0.75914997,-0.07014216,-0.55769235,0.13970011,0,1.0,1.0,112,111,111,0,0,0,0.072787062145007,0.35355887042626644
L_Haarmonie_L_14,0,-3.3485346,-0.54273295,10.207066,-1.2434062,2.1346455,-0.55562365,-0.712348,0.8045281,-0.8510932,-0.10133304,-0.53412455,0.58883786,0.0578547,-0.0049231616,0.017155793,0,1.0,1.0,112,111,111,0,0,0,0.08023899019309934,0.45905118209255524
L_Haarmonie_L_14,3,-7.734967,-3.6803827,1.0395308,-3.3200989,-0.1363553,1.2596014,-1.2790145,0.2245493,-1.1911154,-1.0578169,-0.65633535,-0.1264416,0.13489456,0.08262683,0.121897794,0,1.0,1.0,112,111,111,0,0,0,0.03627036484417033,0.35305583501006027
L_Haarmonie_L_14,2,-6.7946506,-8.048583,-4.713086,-1.8864068,2.1622403,0.9343337,1.7865977,-0.28598058,-0.00023140828,-0.0019796663,-0.09473049,0.5393553,0.3340146,-0.3308355,0.12038288,0,1.0,1.0,112,111,111,0,0,0,0.07278706214500713,0.35355887042626644
L_Haarmonie_L_14,5,3.4676032,7.193656,-2.1349492,-1.550681,1.0818387,0.6509092,-0.60783046,-2.1274276,0.3143764,-0.36509675,1.622618,0.02835964,0.046869267,-0.36066625,-0.0029221587,0,1.0,1.0,112,111,111,0,0,0,0.09669810809559823,0.35319538633211817
L_Haarmonie_L_14,4,-3.3818872,-0.699017,10.447918,-0.51930195,1.5826856,1.1011709,-1.4085426,0.49620774,0.3224098,-0.5263593,-1.062835,1.2308924,0.3509332,-0.11297682,-0.00068976014,0,1.0,1.0,112,111,111,0,0,0,0.1259593213339302,0.35313443158953733
L_Haarmonie_L_14,6,13.847123,7.5795417,2.6205564,1.0941771,0.6752215,1.0557433,-0.9725135,0.7390567,-0.7709474,0.62098974,-0.1293767,0.793282,0.61819685,0.08076754,0.25154033,0,1.0,1.0,112,111,111,0,0,0,0.06950132498193212,0.35293008048289803
L_Haarmonie_L_14,7,9.674174,3.100631,-5.1697617,-2.2756379,1.6072514,1.1153893,1.5708718,-0.20841758,-0.56487715,0.010291617,0.08401466,0.10334029,-0.12618811,0.15021269,-0.44590464,0,1.0,1.0,112,111,111,0,0,0,0.07986187470054344,0.35425050301810923
L_Haarmonie_L_14,8,6.987926,0.41629645,-3.2705567,1.6946428,0.6654866,1.2185268,-2.273678,-2.5301325,-3.6541953,1.220661,0.1757311,0.07465249,-1.1495838,0.02380233,0.46657458,0,1.0,1.0,182,1,76,0,0,0,0.2461830351414528,0.9127263581488934
L_Haarmonie_L_14,9,6.7787127,0.54916716,-5.1951838,-3.3369505,1.1624765,-0.8512684,-0.90851367,-0.10058169,0.3485594,0.10883625,-0.50834197,-0.18509483,-0.24452713,-0.08899855,-0.27100477,0,1.0,1.0,255,255,255,0,0,0,0.01951337027222361,0.07130281690140847
L_Haarmonie_L_15,1,-6.925772,-5.529332,-0.12783435,-2.222892,1.575496,2.3291018,2.1635268,-0.7347896,-0.060222987,0.3032911,0.1656033,0.18260337,0.26677367,-0.6951955,0.5167772,0,1.0,1.0,112,111,111,0,0,0,0.0919486188091893,0.2636898966012899
L_Haarmonie_L_15,0,-7.9700413,-11.230657,5.97491,2.6998851,2.0566826,-0.88234574,-0.053101268,0.4308873,-1.025901,0.2069029,0.10556713,0.6434473,-0.019338632,-0.34828252,-0.37538266,0,1.0,1.0,112,111,111,0,0,0,0.11124732723178836,0.3395928965549218
L_Haarmonie_L_15,2,-3.1117244,-4.240302,-0.18267635,-3.147046,1.4180228,2.2721393,1.962899,-0.7709123,-0.016333422,0.3387654,0.017424176,0.27243882,0.1646977,-0.76783806,0.44283938,0,1.0,1.0,112,111,111,0,0,0,0.09194861880918932,0.2636898966012899
L_Haarmonie_L_15,3,3.5489428,3.058316,2.7791014,-3.122531,-0.948939,0.72815585,-1.2031153,0.0031311964,-1.1738704,0.15022355,-0.27419838,-0.11377683,-0.40911764,0.0024562064,0.36580238,0,1.0,1.0,112,111,111,0,0,0,0.05424641412989245,0.26331895952149104
L_Haarmonie_L_15,5,-0.432629,5.0160804,-1.369281,-2.7840223,0.9021147,0.72726357,-0.581548,-1.3299967,0.5919457,-0.41037303,1.5671893,0.019563343,-0.0589363,-0.3289355,0.051538836,0,1.0,1.0,112,111,111,0,0,0,0.08502794014203065,0.26368989660128944
L_Haarmonie_L_15,4,7.2500453,-6.9069986,6.4266267,-0.13381632,3.6460092,-0.7146915,-1.0125846,0.20286055,0.9062603,-1.3578213,-1.3518287,1.4215082,-0.5764841,-0.035581496,-0.045039557,0,1.0,1.0,112,111,111,0,0,0,0.14342331834850325,0.26614735475495005
L_Haarmonie_L_15,7,13.872539,6.658155,-2.7232318,-0.47358558,0.91500765,0.3068525,-0.5737003,0.009763431,-0.5718054,-0.5036693,-0.3618248,0.10991782,0.30562466,-0.04875501,-0.19925661,0,1.0,1.0,112,111,111,0,0,0,0.01439225712871791,0.2636898966012896
L_Haarmonie_L_15,6,13.858711,-5.6830053,-2.1665006,0.6339384,2.493407,0.39408222,-1.4552323,1.0447671,-0.21461879,0.9719346,-0.0636634,0.4223441,0.05562714,0.09275579,0.20161022,0,1.0,1.0,112,111,111,0,0,0,0.08044858560107579,0.26614735475495005
L_Haarmonie_L_15,8,9.174498,6.688904,-0.6669812,-2.3870378,1.3253279,1.45242,1.7518066,-0.21370725,-0.6086604,0.1985024,0.13420935,0.1408726,0.004712958,0.16800013,0.0017831841,0,1.0,1.0,112,111,111,0,0,0,0.08320308457307887,0.2636898966012892
L_Haarmonie_L_15,9,7.9533763,3.641435,-6.267724,5.465434,2.2556238,0.7267494,-2.1283658,-2.6165829,-1.835288,3.386925,1.5312929,-0.23483399,-0.30803,0.34312668,0.567434,0,1.0,1.0,182,1,76,0,0,0,0.5352643765672978,0.6686140863356055
L_Haarmonie_L_1,0,-4.3108106,-5.374087,10.581466,2.1799023,0.5159104,-1.1595049,0.18396322,-0.50202745,0.3900415,0.23663898,0.38797775,-0.28039503,-0.50701964,-0.33831638,-0.75092167,0,1.0,1.0,112,111,111,0,0,0,0.07940873152286014,0.5090399303877021
L_Haarmonie_L_1,11,15.18769,6.4205565,-2.08139,1.7799103,1.4957087,1.5604521,-1.625555,0.40319815,1.7093744,1.2240392,-0.11731384,0.14517474,-0.0015128889,0.4734795,0.825303,0,1.0,1.0,182,1,76,0,0,0,0.263509797181162,0.34794549286666504
L_Haarmonie_L_1,1,-7.60212,-8.791178,2.2579696,-0.3521665,2.3123167,2.298662,3.399686,-1.0006754,0.34307772,0.58851403,-0.26770708,-0.11234751,0.1949566,-0.68322766,-0.16117066,0,1.0,1.0,112,111,111,0,0,0,0.058112753523547694,0.3729092139611332
L_Haarmonie_L_1,10,12.575464,10.648102,-0.7002883,4.0774083,1.7734683,-1.5155473,-0.045226745,-0.18622248,-2.897576,2.075521,0.62944114,0.8887232,-0.16595812,0.22734658,0.5122652,0,1.0,1.0,182,1,76,0,0,0,0.25634238569955303,0.44020110219472114
L_Haarmonie_L_1,3,0.22531475,-7.6885767,3.709501,-2.018047,0.6496493,0.61346227,-1.4773654,0.2577698,-0.04214778,0.53103644,0.21053748,-0.6489261,-0.18025121,0.023867091,-0.13256793,0,1.0,1.0,112,111,111,0,0,0,0.03597456170505339,0.3634342067098524
L_Haarmonie_L_1,5,2.8817966,3.1602302,-2.8300076,-3.524596,1.1506408,0.16791892,-0.36782327,-0.5863857,0.469838,-0.4924335,1.395346,0.025895512,-0.19220819,-0.53577656,-0.09568406,0,1.0,1.0,112,111,111,0,0,0,0.061120722615886594,0.37290921396113313
L_Haarmonie_L_1,4,4.601638,-3.5735939,10.447883,1.7978594,1.660578,-0.9134939,-0.42659003,-1.35517,2.019716,-1.1394042,-0.94744164,0.8192001,0.06183298,-0.06912369,-0.3433371,0,1.0,1.0,112,111,111,0,0,0,0.09757648676521179,0.36411099294208715
L_Haarmonie_L_1,2,-5.7319436,-3.0046744,5.0994706,-1.5182188,1.8316458,2.4609222,3.498095,-1.3816961,0.31584316,0.73221755,-0.099412024,-0.32158524,-0.014123686,-0.6822851,-0.20285684,0,1.0,1.0,112,111,111,0,0,0,0.05811275352354774,0.3729092139611332
L_Haarmonie_L_1,8,9.103987,2.0438962,3.378433,-1.6056653,1.3854823,1.9273007,2.8512092,-0.6551552,-0.3873587,1.0372258,-0.10167604,0.36830443,-0.3056143,-0.098160096,-0.19493891,0,1.0,1.0,112,111,111,0,0,0,0.060278446201444374,0.37290921396113375
L_Haarmonie_L_1,9,11.306127,7.617766,0.61767733,-1.3521671,0.96396905,1.1313959,-1.5941546,1.00993,1.1504359,0.87209266,-0.5181954,0.25126794,-0.19390506,0.4669049,1.1547984,0,1.0,1.0,182,1,76,0,0,0,0.17860089377793112,0.4326515342256731
L_Haarmonie_L_1,7,12.014526,2.491836,0.031084243,-1.8074886,-0.2684833,0.24722227,0.11616164,1.1665771,-0.38778365,-0.98398244,1.2510949,0.28095978,-0.29993024,-0.11982554,-0.2922571,0,1.0,1.0,112,111,111,0,0,0,0.018528704022000738,0.5089432466402403
L_Haarmonie_L_1,6,8.106718,-2.7448854,4.305328,-0.65596795,0.060179364,0.7629481,-1.4507877,-0.9164354,0.09820335,0.6355111,0.20719643,0.2446972,0.6198572,-0.10021978,-0.39736855,0,1.0,1.0,112,111,111,0,0,0,0.057511172224132656,0.36411099294208704
L_Haarmonie_L_22,0,-3.7908502,-1.4620314,-4.315859,2.957961,1.222732,-1.0948273,-0.80000657,-2.9508085,-3.9712834,1.2419153,0.3572892,1.7023295,0.3302621,-0.29942492,0.23589393,0,1.0,1.0,182,1,76,0,0,0,0.27319222966788603,0.9191281088156621
L_Haarmonie_L_22,1,-0.75246227,-0.28013158,10.903494,0.6082835,0.7287789,-1.0668607,-0.21000731,-0.376261,-0.30325836,0.013250087,-0.30560276,0.6153881,0.30278468,-0.15522337,-0.3131019,0,1.0,1.0,112,111,111,0,0,0,0.1024987488012644,0.3840418872005011
L_Haarmonie_L_22,2,-6.370754,5.5293097,4.345454,-1.9321667,1.0910192,2.3902209,2.5105407,-0.5358777,0.048656106,0.43993217,0.31710747,0.25414386,0.3161729,-0.7488328,0.5502885,0,1.0,1.0,112,111,111,0,0,0,0.08472678832362576,0.29810483182516645
L_Haarmonie_L_22,3,-6.9273257,4.296044,4.104906,-2.2317078,1.1274735,2.2490547,2.583836,-0.33681092,-0.029082123,0.40192014,0.3319317,0.2091072,0.19667074,-0.7386325,0.563441,0,1.0,1.0,112,111,111,0,0,0,0.08472678832362592,0.29810483182516645
L_Haarmonie_L_22,4,-3.2511365,1.411648,3.8147788,-3.0698066,-0.9968672,0.8908222,-1.2048067,0.081650674,-1.1335684,0.15281567,-0.05551894,-0.35770607,-0.43146682,0.16397093,0.44228357,0,1.0,1.0,112,111,111,0,0,0,0.0499922492893265,0.2977064481247512
L_Haarmonie_L_22,5,4.2787666,-4.3910565,8.397958,0.23366323,2.6988559,0.3939566,-1.854827,-0.5248938,1.3009244,0.28629425,-0.31993726,0.12528072,0.45563903,0.25604138,0.019805482,0,1.0,1.0,112,111,111,0,0,0,0.13218756649840488,0.3010642535996812
L_Haarmonie_L_22,6,9.463035,11.831952,-2.0437949,-0.2238345,1.0641437,0.21623328,0.18874617,-0.49089277,0.47740003,-0.5231789,1.4105796,-0.23019283,0.29710704,-0.1781142,0.009357303,0,1.0,1.0,112,111,111,0,0,0,0.07837227919935423,0.29821865573957124
L_Haarmonie_L_22,7,8.017196,8.415703,6.525833,-0.68504417,1.226408,0.79487354,-1.3248284,0.603201,-0.055911493,1.0836465,-0.24289916,0.6079733,0.90437317,0.19069836,0.5054263,0,1.0,1.0,112,111,111,0,0,0,0.07413593978317258,0.30095042968527697
L_Haarmonie_L_22,8,12.904663,1.1916754,-4.1817784,-1.533938,1.099262,0.076885834,-0.9189731,-0.26968977,-0.7874638,-0.26392525,-0.48822147,0.13715035,0.062399305,-0.07187911,-0.31298777,0,1.0,1.0,112,111,111,0,0,0,0.01327730768242191,0.29816174378236876
L_Haarmonie_L_22,9,16.677902,10.944654,-2.637103,2.9760222,2.2197878,0.94808304,3.000358,0.8972982,-0.13716744,-0.28915393,0.28088948,-0.6040302,0.10528295,0.29914942,0.13239652,0,1.0,1.0,112,111,111,0,0,0,0.07666743708377145,0.298218655739571
L_Haarmonie_L_2,0,-3.7889342,-9.965974,7.8261747,2.3989325,0.9823853,-1.2000725,0.17129512,0.07748262,-0.08457962,0.33523992,0.48892784,-0.026239475,-0.4828412,-0.44232273,-0.70615864,0,1.0,1.0,112,111,111,0,0,0,0.1080966532527275,0.4751885642068711
