,file,class_,fill,stroke,stroke_width,opacity,stroke_opacity
2487,Landbäckerei Stinges.svg,st1,#FFCD00,#000000,0,1.0,1.0
2488,Landbäckerei Stinges.svg,st1,#FFCD00,#000000,0,1.0,1.0
2489,Landbäckerei Stinges.svg,st1,#FFCD00,#000000,0,1.0,1.0
2490,Landbäckerei Stinges.svg,st1,#FFCD00,#000000,0,1.0,1.0
2491,Landbäckerei Stinges.svg,st1,#FFCD00,#000000,0,1.0,1.0
2492,Landbäckerei Stinges.svg,st1,#FFCD00,#000000,0,1.0,1.0
2493,Landbäckerei Stinges.svg,st1,#FFCD00,#000000,0,1.0,1.0
2494,Landbäckerei Stinges.svg,st1,#FFCD00,#000000,0,1.0,1.0
2495,Landbäckerei Stinges.svg,st1,#FFCD00,#000000,0,1.0,1.0
2496,Landbäckerei Stinges.svg,st1,#FFCD00,#000000,0,1.0,1.0
2497,Landbäckerei Stinges.svg,st1,#FFCD00,#000000,0,1.0,1.0
2498,Landbäckerei Stinges.svg,st1,#FFCD00,#000000,0,1.0,1.0
2499,Landbäckerei Stinges.svg,st1,#FFCD00,#000000,0,1.0,1.0
2500,Landbäckerei Stinges.svg,st1,#FFCD00,#000000,0,1.0,1.0
2501,Landbäckerei Stinges.svg,st1,#FFCD00,#000000,0,1.0,1.0
2502,Landbäckerei Stinges.svg,st2,#FFFFFF,#000000,0,1.0,1.0
2503,Landbäckerei Stinges.svg,st2,#FFFFFF,#000000,0,1.0,1.0
2504,Landbäckerei Stinges.svg,st2,#FFFFFF,#000000,0,1.0,1.0
2505,Landbäckerei Stinges.svg,st1,#FFCD00,#000000,0,1.0,1.0
2506,Landbäckerei Stinges.svg,st2,#FFFFFF,#000000,0,1.0,1.0
2507,Landbäckerei Stinges.svg,st3,#FFFFFF,#000000,0,1.0,1.0
2508,Landbäckerei Stinges.svg,st0,#4D595B,#000000,0,1.0,1.0
2509,Landbäckerei Stinges.svg,,#000000,#000000,0,1.0,1.0
2510,Landgard.svg,,#000000,#000000,0,1.0,1.0
2511,Landgard.svg,,#000000,#000000,0,1.0,1.0
2512,Landgard.svg,,#000000,#000000,0,1.0,1.0
2513,Landgard.svg,,#000000,#000000,0,1.0,1.0
2514,Landgard.svg,,#000000,#000000,0,1.0,1.0
2515,Landgard.svg,,#000000,#000000,0,1.0,1.0
2516,Landgard.svg,,#000000,#000000,0,1.0,1.0
2517,Landgard.svg,,#000000,#000000,0,1.0,1.0
2518,Landgard.svg,,#000000,#000000,0,1.0,1.0
2519,Lauda Dr. R. Wobser.svg,,#000000,#000000,0,1.0,1.0
2520,Leica Camera.svg,,#000000,#000000,0,1.0,1.0
2521,Leica Camera.svg,,#000000,#000000,0,1.0,1.0
2522,Leistritz Group.svg,st0,#4A4A49,#000000,0,1.0,1.0
2523,Leistritz Group.svg,st0,#4A4A49,#000000,0,1.0,1.0
2524,Leistritz Group.svg,st0,#4A4A49,#000000,0,1.0,1.0
2525,Leistritz Group.svg,st0,#4A4A49,#000000,0,1.0,1.0
2526,Leistritz Group.svg,st0,#4A4A49,#000000,0,1.0,1.0
2527,Leistritz Group.svg,st0,#4A4A49,#000000,0,1.0,1.0
2528,Leistritz Group.svg,st0,#4A4A49,#000000,0,1.0,1.0
2529,Leistritz Group.svg,st0,#4A4A49,#000000,0,1.0,1.0
2530,Leistritz Group.svg,st0,#4A4A49,#000000,0,1.0,1.0
2531,Leistritz Group.svg,st0,#4A4A49,#000000,0,1.0,1.0
2532,Leistritz Group.svg,st0,#4A4A49,#000000,0,1.0,1.0
2533,Leistritz Group.svg,st0,#4A4A49,#000000,0,1.0,1.0
2534,Leistritz Group.svg,st0,#4A4A49,#000000,0,1.0,1.0
2535,Lenze SE.svg,,#000000,#000000,0,1.0,1.0
2536,Lenze SE.svg,,#2056ae,none,0,1,1.0
2537,Lenze SE.svg,,#2056ae,none,0,1,1.0
2538,Lenze SE.svg,,#2056ae,none,0,1,1.0
2539,Lenze SE.svg,,#2056ae,none,0,1,1.0
2540,Leonberger Bausparkasse.svg,,#ffaf0d,none,1px,1,1
2541,Leonberger Bausparkasse.svg,,#000000,#000000,0,1.0,1.0
2542,Leonhard Moll AG.svg,,#000000,#000000,0,1.0,1.0
2543,Leonhard Moll AG.svg,,#000000,#000000,0,1.0,1.0
2544,Leonhard Moll AG.svg,,#000000,#000000,0,1.0,1.0
2545,Leonhard Moll AG.svg,,#000000,#000000,0,1.0,1.0
2546,Leonhard Moll AG.svg,,#000000,#000000,0,1.0,1.0
2547,Leonhard Moll AG.svg,,#000000,#000000,0,1.0,1.0
2548,Level 3 Communications.svg,,#231f20,none,0,1,1.0
2549,Level 3 Communications.svg,,#ed192d,none,0,1,1.0
2550,LichtBlick SE.svg,st1,#FCBC67,#000000,0,1.0,1.0
2551,LichtBlick SE.svg,,#000000,#000000,0,1.0,1.0
2552,LichtBlick SE.svg,,#000000,#000000,0,1.0,1.0
2553,LichtBlick SE.svg,,#000000,#000000,0,1.0,1.0
2554,LichtBlick SE.svg,,#000000,#000000,0,1.0,1.0
2555,LichtBlick SE.svg,,#000000,#000000,0,1.0,1.0
2556,LichtBlick SE.svg,,#000000,#000000,0,1.0,1.0
2557,LichtBlick SE.svg,,#000000,#000000,0,1.0,1.0
2558,LichtBlick SE.svg,,#000000,#000000,0,1.0,1.0
2559,LichtBlick SE.svg,,#000000,#000000,0,1.0,1.0
2560,LichtBlick SE.svg,,#000000,#000000,0,1.0,1.0
2561,LichtBlick SE.svg,st0,#FCBC67,#000000,0,1.0,1.0
2562,Lindner Hotels & Resorts.svg,,#000000,#000000,0,1.0,1.0
2563,Lindner Hotels & Resorts.svg,,#000000,none,0,1,1.0
2564,Lindner Hotels & Resorts.svg,,#000000,none,0,1,1.0
2565,Lindner Hotels & Resorts.svg,,#000000,none,0,1,1.0
2566,Lindner Hotels & Resorts.svg,,#000000,none,0,1,1.0
2567,Lindner Hotels & Resorts.svg,,#000000,none,0,1,1.0
2568,Lindner Hotels & Resorts.svg,,#000000,none,0,1,1.0
2569,Lindner Hotels & Resorts.svg,,#000000,none,0,1,1.0
2570,Lindner Hotels & Resorts.svg,,#97bf0d,none,0,1,1.0
2571,Lindner Hotels & Resorts.svg,,#97bf0d,none,0,1,1.0
2572,Lotter (Unternehmen).svg,,#1e87c9,none,0,1,1.0
2573,Lotto Hessen.svg,,#e30017,fill:#e30017,3.53476977,1.0,1.0
2574,Lotto Hessen.svg,,#e30017,#000000,0,1.0,1.0
2575,Lotto Hessen.svg,,#e30017,#000000,0,1.0,1.0
2576,Lotto Hessen.svg,,#e30017,#000000,0,1.0,1.0
2577,Ludwig Fresenius Schulen.svg,st1,#222221,#000000,0,1.0,1.0
2578,Ludwig Fresenius Schulen.svg,st1,#222221,#000000,0,1.0,1.0
2579,Ludwig Fresenius Schulen.svg,st1,#222221,#000000,0,1.0,1.0
2580,Ludwig Fresenius Schulen.svg,st1,#222221,#000000,0,1.0,1.0
2581,Ludwig Fresenius Schulen.svg,st1,#222221,#000000,0,1.0,1.0
2582,Ludwig Fresenius Schulen.svg,st1,#222221,#000000,0,1.0,1.0
2583,Ludwig Fresenius Schulen.svg,st1,#222221,#000000,0,1.0,1.0
2584,Ludwig Fresenius Schulen.svg,st1,#222221,#000000,0,1.0,1.0
2585,Ludwig Fresenius Schulen.svg,st1,#222221,#000000,0,1.0,1.0
2586,Ludwig Fresenius Schulen.svg,st1,#222221,#000000,0,1.0,1.0
2587,Ludwig Fresenius Schulen.svg,st1,#222221,#000000,0,1.0,1.0
2588,Ludwig Fresenius Schulen.svg,st1,#222221,#000000,0,1.0,1.0
2589,Ludwig Fresenius Schulen.svg,st1,#222221,#000000,0,1.0,1.0
2590,Ludwig Fresenius Schulen.svg,st1,#222221,#000000,0,1.0,1.0
2591,Ludwig Fresenius Schulen.svg,st1,#222221,#000000,0,1.0,1.0
2592,Ludwig Fresenius Schulen.svg,st1,#222221,#000000,0,1.0,1.0
2593,Ludwig Fresenius Schulen.svg,st1,#222221,#000000,0,1.0,1.0
2594,Ludwig Fresenius Schulen.svg,st1,#222221,#000000,0,1.0,1.0
2595,Ludwig Fresenius Schulen.svg,st1,#222221,#000000,0,1.0,1.0
2596,Ludwig Fresenius Schulen.svg,st1,#222221,#000000,0,1.0,1.0
2597,Ludwig Fresenius Schulen.svg,st1,#222221,#000000,0,1.0,1.0
2598,Ludwig Fresenius Schulen.svg,st1,#222221,#000000,0,1.0,1.0
2599,Ludwig Fresenius Schulen.svg,st0,#F9423A,#000000,0,1.0,1.0
2600,Ludwig Fresenius Schulen.svg,st0,#F9423A,#000000,0,1.0,1.0
2601,Lufthansa Technik.svg,,#000000,#000000,0,1.0,1.0
2602,Lufthansa Technik.svg,,#000000,#000000,0,1.0,1.0
2603,Makita Werkzeug.svg,,#ec1b24,none,0,1.0,1.0
2604,Makita Werkzeug.svg,,#ffffff,none,0,1.0,1.0
2605,Makita Werkzeug.svg,,#ffffff,none,0,1.0,1.0
2606,Makita Werkzeug.svg,,#ffffff,none,0,1.0,1.0
2607,Makita Werkzeug.svg,,#ffffff,none,0,1.0,1.0
2608,Makro.svg,,none,#ed1c24,63.56110001,1,1
2609,Makro.svg,,none,#ffffff,31.77890015,1,1
2610,Makro.svg,,#ed1c24,none,0,1,1.0
2611,Makro.svg,,#ed1c24,none,0,1,1.0
2612,Makro.svg,,#ed1c24,none,0,1,1.0
2613,Makro.svg,,#ed1c24,none,0,1,1.0
2614,Makro.svg,,#ed1c24,none,0,1,1.0
2615,Makro.svg,,#ed1c24,none,0,1,1.0
2616,Mannesmann.svg,,#000000,#000000,0,1.0,1.0
2617,Mannesmann.svg,,#000000,#000000,0,1.0,1.0
2618,Mannesmann.svg,,#000000,#000000,0,1.0,1.0
2619,Mannesmann.svg,,#000000,#000000,0,1.0,1.0
2620,Mannesmann.svg,,#000000,#000000,0,1.0,1.0
2621,Mannesmann.svg,,#000000,#000000,0,1.0,1.0
2622,Mannesmann.svg,,#000000,#000000,0,1.0,1.0
2623,Mannesmann.svg,,#000000,#000000,0,1.0,1.0
2624,Mannesmann.svg,,#000000,#000000,0,1.0,1.0
2625,Mannesmann.svg,,#000000,#000000,0,1.0,1.0
2626,Mannesmann.svg,,#000000,#000000,0,1.0,1.0
2627,Mannesmann.svg,,#000000,#000000,0,1.0,1.0
2628,Mannesmann.svg,,#000000,#000000,0,1.0,1.0
2629,Mannesmann.svg,,#000000,#000000,0,1.0,1.0
2630,Mannesmann.svg,,#000000,#000000,0,1.0,1.0
2631,Mannesmann.svg,,#000000,#000000,0,1.0,1.0
2632,Mannesmann.svg,,#000000,#000000,0,1.0,1.0
2633,Mannesmann.svg,,#000000,#000000,0,1.0,1.0
2634,Mannesmann.svg,,#000000,#000000,0,1.0,1.0
2635,Mannesmann.svg,,#000000,#000000,0,1.0,1.0
2636,Mannesmann.svg,,#000000,#000000,0,1.0,1.0
2637,Mannesmann.svg,,#000000,#000000,0,1.0,1.0
2638,Manroland web systems.svg,,#000000,#000000,0,1.0,1.0
2639,Manroland web systems.svg,,#868e93,none,0,1,1.0
2640,Manroland web systems.svg,,#868e93,none,0,1,1.0
2641,Manroland web systems.svg,,#868e93,none,0,1,1.0
2642,Manroland web systems.svg,,#868e93,none,0,1,1.0
2643,Manroland web systems.svg,,#868e93,none,0,1,1.0
2644,Manroland web systems.svg,,#868e93,none,0,1,1.0
2645,Manroland web systems.svg,,#868e93,none,0,1,1.0
2646,Manroland web systems.svg,,#00507a,none,0,1,1.0
2647,Manroland web systems.svg,,#868e93,none,0,1,1.0
2648,Manroland web systems.svg,,#00507a,none,0,1,1.0
2649,Manroland web systems.svg,,#00507a,none,0,1,1.0
2650,Manroland web systems.svg,,#00507a,none,0,1,1.0
2651,Manroland web systems.svg,,#00507a,none,0,1,1.0
2652,Manroland web systems.svg,,#00507a,none,0,1,1.0
2653,Manroland web systems.svg,,#00507a,none,0,1,1.0
2654,Manroland web systems.svg,,#00507a,none,0,1,1.0
2655,Manroland web systems.svg,,#00507a,none,0,1,1.0
2656,Manroland web systems.svg,,#00507a,none,0,1,1.0
2657,Manroland web systems.svg,,#00507a,none,0,1,1.0
2658,Manroland.svg,,#868d91,none,0,1,1.0
2659,Manroland.svg,,#868d91,none,0,1,1.0
2660,Manroland.svg,,#868d91,none,0,1,1.0
2661,Manroland.svg,,#868d91,none,0,1,1.0
2662,Manroland.svg,,#868d91,none,0,1,1.0
2663,Manroland.svg,,#868d91,none,0,1,1.0
2664,Manroland.svg,,#868d91,none,0,1,1.0
2665,Manroland.svg,,#005078,none,0,1,1.0
2666,Manroland.svg,,#868d91,none,0,1,1.0
2667,Mansfelder Kupfer und Messing GmbH.svg,,#000000,#000000,0,1.0,1.0
2668,Mansfelder Kupfer und Messing GmbH.svg,,#000000,#000000,0,1.0,1.0
2669,Mansfelder Kupfer und Messing GmbH.svg,,#000000,#000000,0,1.0,1.0
2670,Mansfelder Kupfer und Messing GmbH.svg,,#000000,#000000,0,1.0,1.0
2671,Mapal Aalen.svg,,#ffffff,#005aaa,3.92848277,1,1
2672,Mapal Aalen.svg,,#005aaa,none,0,1,1.0
2673,Mapal Aalen.svg,,#ffffff,none,0,1,1.0
2674,Mapal Aalen.svg,,#ffffff,none,0,1,1.0
2675,Mapal Aalen.svg,,#ffffff,none,0,1,1.0
2676,Mapal Aalen.svg,,#ffffff,none,0,1,1.0
2677,Mapal Aalen.svg,,#ffffff,none,0,1,1.0
2678,Mapal Aalen.svg,,#005aaa,none,0,1,1.0
2679,Mapal Aalen.svg,,#005aaa,none,0,1,1.0
2680,Mapal Aalen.svg,,#005aaa,#ffffff,2.58583689,1,1
2681,Mapal Aalen.svg,,none,#005aaa,3.92848277,1,1
2682,Mapal Aalen.svg,,none,#005aaa,3.92848277,1,1
2683,Mapal Aalen.svg,,none,#005aaa,3.92848277,1,1
2684,Markant.svg,,#000000,#000000,0,1.0,1.0
2685,Markant.svg,,#000000,#000000,0,1.0,1.0
2686,Markant.svg,,#000000,#000000,0,1.0,1.0
2687,Markant.svg,,#000000,#000000,0,1.0,1.0
2688,Markant.svg,,#b00931,none,0,1,1.0
2689,Markant.svg,,#b00931,none,0,1,1.0
2690,Markant.svg,,#b00931,none,0,1,1.0
2691,Markant.svg,,#b00931,none,0,1,1.0
2692,Markant.svg,,#b00931,none,0,1,1.0
2693,Markant.svg,,#b00931,none,0,1,1.0
2694,Markant.svg,,#b00931,none,0,1,1.0
2695,Markant.svg,,#b00931,none,0,1,1.0
2696,Markant.svg,,#b00931,none,0,1,1.0
2697,Markant.svg,,#b00931,none,0,1,1.0
2698,Markant.svg,,#b00931,none,0,1,1.0
2699,Markant.svg,,#b00931,none,0,1,1.0
2700,Markant.svg,,#b00931,none,0,1,1.0
2701,Markant.svg,,#b00931,none,0,1,1.0
2702,Markant.svg,,#b00931,none,0,1,1.0
2703,Markant.svg,,#b00931,none,0,1,1.0
2704,Marquard & Bahls.svg,,#000000,#000000,0,1.0,1.0
2705,Marquard & Bahls.svg,,#000000,#000000,0,1.0,1.0
2706,Marquard & Bahls.svg,,#000000,#000000,0,1.0,1.0
2707,Marquard & Bahls.svg,,#000000,#000000,0,1.0,1.0
2708,Marquard & Bahls.svg,,#000000,#000000,0,1.0,1.0
2709,Marquard & Bahls.svg,,#000000,#000000,0,1.0,1.0
2710,Marquard & Bahls.svg,,#000000,#000000,0,1.0,1.0
2711,Marquard & Bahls.svg,,#000000,#000000,0,1.0,1.0
2712,Marquard & Bahls.svg,,#000000,#000000,0,1.0,1.0
2713,Marquard & Bahls.svg,,#000000,#000000,0,1.0,1.0
2714,Marquard & Bahls.svg,,#000000,#000000,0,1.0,1.0
2715,Marquard & Bahls.svg,,#000000,#000000,0,1.0,1.0
2716,Marquard & Bahls.svg,,#000000,#000000,0,1.0,1.0
2717,Marquard & Bahls.svg,,#000000,#000000,0,1.0,1.0
2718,Marquard & Bahls.svg,,#000000,#000000,0,1.0,1.0
2719,Marquard & Bahls.svg,,#000000,#000000,0,1.0,1.0
2720,Marquard & Bahls.svg,,#000000,#000000,0,1.0,1.0
2721,Marquard & Bahls.svg,,#000000,#000000,0,1.0,1.0
2722,Marquard & Bahls.svg,,#000000,#000000,0,1.0,1.0
2723,Martor.svg,,#009ee0,none,0,1,1.0
2724,Masterrind.svg,,#78ab4e,none,0,1,1.0
2725,Masterrind.svg,,#25335d,none,0,1,1.0
2726,Masterrind.svg,,#78ab4e,none,0,1,1.0
2727,Masterrind.svg,,#25335d,none,0,1,1.0
2728,Masterrind.svg,,#78ab4e,none,0,1,1.0
2729,Masterrind.svg,,#25335d,none,0,1,1.0
2730,Mayersche Buchhandlung.svg,,#000000,none,1px,1,1
2731,Mayersche Buchhandlung.svg,,#af044a,none,1px,1,1
2732,Mayersche Buchhandlung.svg,,none,#000000,1.90065897,1,1
2733,Mayersche Buchhandlung.svg,,#bd0050,none,0.1,1,1
2734,Mayersche Buchhandlung.svg,,#3301ff,none,0.1,1,1
2735,Mayersche Buchhandlung.svg,,#fea604,none,0.1,1,1
2736,Mayersche Buchhandlung.svg,,#74d401,none,0.1,1,1
2737,Mayersche Buchhandlung.svg,,#0017fd,none,0.1,1,1
2738,Mayersche Buchhandlung.svg,,#51ddff,none,0.1,1,1
2739,Mayersche Buchhandlung.svg,,#b8014c,none,0.1,1,1
2740,Mayersche Buchhandlung.svg,,#ff3f04,none,0.1,1,1
2741,Mayersche Buchhandlung.svg,,#73d504,none,0.1,1,1
2742,Mayersche Buchhandlung.svg,,#ff4100,none,0.1,1,1
2743,Mayersche Buchhandlung.svg,,#001afe,none,0.1,1,1
2744,Mayersche Buchhandlung.svg,,#b60345,none,0.1,1,1
2745,Mayersche Buchhandlung.svg,,#76d500,none,0.1,1,1
2746,Mayersche Buchhandlung.svg,,#fea900,none,0.1,1,1
2747,Mayersche Buchhandlung.svg,,#ba004c,none,0.1,1,1
2748,Mayersche Buchhandlung.svg,,#ff3f04,none,0.1,1,1
2749,Mayersche Buchhandlung.svg,,#126400,none,0.1,1,1
2750,Mayersche Buchhandlung.svg,,#3601ff,none,0.1,1,1
2751,Mayersche Buchhandlung.svg,,#0318fb,none,0.1,1,1
2752,Mayersche Buchhandlung.svg,,#52dffa,none,0.1,1,1
2753,Mayersche Buchhandlung.svg,,#74d300,none,0.1,1,1
2754,Mayersche Buchhandlung.svg,,#ff4103,none,0.1,1,1
2755,Mayersche Buchhandlung.svg,,#106402,none,0.1,1,1
2756,Mayersche Buchhandlung.svg,,#ba004c,none,0.1,1,1
2757,McMakler.svg,st0,#333333,#000000,0,1.0,1.0
2758,McMakler.svg,st0,#333333,#000000,0,1.0,1.0
2759,McMakler.svg,st0,#333333,#000000,0,1.0,1.0
2760,McMakler.svg,st0,#333333,#000000,0,1.0,1.0
2761,McMakler.svg,st0,#333333,#000000,0,1.0,1.0
2762,McMakler.svg,st0,#333333,#000000,0,1.0,1.0
2763,McMakler.svg,st0,#333333,#000000,0,1.0,1.0
2764,McMakler.svg,st0,#333333,#000000,0,1.0,1.0
2765,Medialinx.svg,,#bd1a2a,none,0,1,1.0
2766,Medialinx.svg,,none,#0063a4,10.125,1,1
2767,Medialinx.svg,,#231f20,none,0,1,1.0
2768,Medialinx.svg,,#231f20,#231f20,0.25,1,1
2769,Mediengruppe RTL Deutschland.svg,,#001f45,none,0,1,1.0
2770,Mediengruppe RTL Deutschland.svg,,#001f45,none,0,1,1.0
2771,Mediengruppe RTL Deutschland.svg,,#001f45,none,0,1,1.0
2772,Mediengruppe RTL Deutschland.svg,,#001f45,none,0,1,1.0
2773,Mediengruppe RTL Deutschland.svg,,#001f45,none,0,1,1.0
2774,Mediengruppe RTL Deutschland.svg,,#001f45,none,0,1,1.0
2775,Mediengruppe RTL Deutschland.svg,,#001f45,none,0,1,1.0
2776,Mediengruppe RTL Deutschland.svg,,#001f45,none,0,1,1.0
2777,Mediengruppe RTL Deutschland.svg,,#001f45,none,0,1,1.0
2778,Mediengruppe RTL Deutschland.svg,,#001f45,none,0,1,1.0
2779,Mediengruppe RTL Deutschland.svg,,#001f45,none,0,1,1.0
2780,Mediengruppe RTL Deutschland.svg,,#001f45,none,0,1,1.0
2781,Mediengruppe RTL Deutschland.svg,,#001f45,none,0,1,1.0
2782,Mediengruppe RTL Deutschland.svg,,#001f45,none,0,1,1.0
2783,Mediengruppe RTL Deutschland.svg,,#4e81ad,none,0,1,1.0
2784,Mediengruppe RTL Deutschland.svg,,#4e81ad,none,0,1,1.0
2785,Mediengruppe RTL Deutschland.svg,,#4e81ad,none,0,1,1.0
2786,Mediengruppe RTL Deutschland.svg,,#4e81ad,none,0,1,1.0
2787,Mediengruppe RTL Deutschland.svg,,#4e81ad,none,0,1,1.0
2788,Mediengruppe RTL Deutschland.svg,,#4e81ad,none,0,1,1.0
2789,Mediengruppe RTL Deutschland.svg,,#4e81ad,none,0,1,1.0
2790,Mediengruppe RTL Deutschland.svg,,#4e81ad,none,0,1,1.0
2791,Mediengruppe RTL Deutschland.svg,,#4e81ad,none,0,1,1.0
2792,Mediengruppe RTL Deutschland.svg,,#4e81ad,none,0,1,1.0
2793,Mediengruppe RTL Deutschland.svg,,#4e81ad,none,0,1,1.0
2794,Mediengruppe RTL Deutschland.svg,,#4e81ad,none,0,1,1.0
2795,Meffert AG Farbwerke.svg,,#932632,none,0,1,1.0
2796,Meffert AG Farbwerke.svg,,#ffffff,none,0,1,1.0
2797,Meffert AG Farbwerke.svg,,#ffffff,none,0,1,1.0
2798,Meffert AG Farbwerke.svg,,none,#ffffff,9.20562649,1,1
2799,Melitta.svg,,#e2001a,none,0,1,1.0
2800,Melitta.svg,,none,#c5c6c8,23.63377762,1,1
2801,Mercateo.svg,,#f01808,#000000,0,1,1.0
2802,Merck KGaA.svg,,#007bbc,none,0,1,1.0
2803,Merck KGaA.svg,,#007bbc,none,0,1,1.0
2804,Merck KGaA.svg,,#007bbc,none,0,1,1.0
2805,Merck KGaA.svg,,#007bbc,none,0,1,1.0
2806,Merck KGaA.svg,,#007bbc,none,0,1,1.0
2807,Messer Cutting Systems.svg,,#e62e25,none,1.83375335,1,1.0
2808,Messer Cutting Systems.svg,,#0f4295,none,1.83375335,1,1.0
2809,Messerschmitt.svg,,#000000,#000000,0,1.0,1.0
2810,Messerschmitt.svg,,#000000,#000000,0,1.0,1.0
2811,Metro AG.svg,,#f9ae00,none,0,1,1.0
2812,Metro AG.svg,,#003b7e,none,0,1,1.0
2813,Michael Weinig AG.svg,,#000000,none,0,1,1.0
2814,Michael Weinig AG.svg,,#000000,none,0,1,1.0
2815,Michael Weinig AG.svg,,#000000,none,0,1,1.0
2816,Michael Weinig AG.svg,,#000000,none,0,1,1.0
2817,Michael Weinig AG.svg,,#000000,none,0,1,1.0
2818,Michael Weinig AG.svg,,#000000,none,0,1,1.0
2819,Michael Weinig AG.svg,,#ffffff,none,0,1,1.0
2820,Michael Weinig AG.svg,,#009834,none,0,1,1.0
2821,Michael Weinig AG.svg,,#000000,none,0,1,1.0
2822,Milupa.svg,,#000000,#000000,0,1.0,1.0
2823,Milupa.svg,,#ed1c24,none,0,1,1.0
2824,Milupa.svg,,#ffffff,none,0,1,1.0
2825,Milupa.svg,,#ffffff,none,0,1,1.0
2826,Milupa.svg,,#ffffff,none,0,1,1.0
2827,Milupa.svg,,#ffffff,none,0,1,1.0
2828,Milupa.svg,,#ffffff,none,0,1,1.0
2829,Milupa.svg,,#ffffff,none,0,1,1.0
2830,Milupa.svg,,#ffffff,none,0,1,1.0
2831,Mitropa.svg,,#89181b,#000000,0,1.0,1.0
2832,Molkerei Ammerland.svg,,#000000,#000000,0,1.0,1.0
2833,Molkerei Ammerland.svg,,#000000,#000000,0,1.0,1.0
2834,Molkerei Ammerland.svg,,#000000,#000000,0,1.0,1.0
2835,Molkerei Ammerland.svg,,#000000,#000000,0,1.0,1.0
2836,Molkerei Ammerland.svg,,#000000,#000000,0,1.0,1.0
2837,Molkerei Ammerland.svg,,#000000,#000000,0,1.0,1.0
2838,Molkerei Ammerland.svg,,#000000,#000000,0,1.0,1.0
2839,Molkerei Ammerland.svg,,#000000,#000000,0,1.0,1.0
2840,Molkerei Ammerland.svg,,#000000,#000000,0,1.0,1.0
2841,Molkerei Ammerland.svg,,#000000,#000000,0,1.0,1.0
2842,Molkerei Ammerland.svg,,#000000,#000000,0,1.0,1.0
2843,Molkerei Ammerland.svg,,#000000,#000000,0,1.0,1.0
2844,Molkerei Ammerland.svg,,#000000,#000000,0,1.0,1.0
2845,Molkerei Ammerland.svg,,#000000,#000000,0,1.0,1.0
2846,Molkerei Ammerland.svg,,#000000,#000000,0,1.0,1.0
2847,Molkerei Ammerland.svg,,#000000,#000000,0,1.0,1.0
2848,Molkerei Ammerland.svg,,#000000,#000000,0,1.0,1.0
2849,Molkerei Ammerland.svg,,#000000,#000000,0,1.0,1.0
2850,Molkerei Ammerland.svg,,#000000,#000000,0,1.0,1.0
2851,Molkerei Ammerland.svg,,#000000,#000000,0,1.0,1.0
2852,Mona Allgäu.svg,,#005da9,none,0,1,1.0
2853,Mona Allgäu.svg,,#005da9,none,0,1,1.0
2854,Monta.svg,,#e80004,none,7,1,1
2855,Monta.svg,,#e80004,none,1px,1,1
2856,Monta.svg,,none,#e70004,0.80000001,1,1
2857,Monta.svg,,#0062b2,none,3,1,1
2858,MSG Systems.svg,,#841439,none,0,1,1.0
2859,MSG Systems.svg,,#706f6f,none,0,1,1.0
2860,MTU Aero Engines.svg,,#004576,none,0,1.0,1.0
2861,MTU Aero Engines.svg,,#004576,none,0,1.0,1.0
2862,MTU Aero Engines.svg,,#004576,none,0,1.0,1.0
2863,MTU Aero Engines.svg,,#004576,none,0,1.0,1.0
2864,MTU Aero Engines.svg,,#99b4c8,none,0,1.0,1.0
2865,MTU Aero Engines.svg,,#99b4c8,none,0,1.0,1.0
2866,MTU Aero Engines.svg,,#99b4c8,none,0,1.0,1.0
2867,MTU Aero Engines.svg,,#99b4c8,none,0,1.0,1.0
2868,MTU Aero Engines.svg,,#99b4c8,none,0,1.0,1.0
2869,MTU Aero Engines.svg,,#99b4c8,none,0,1.0,1.0
2870,MTU Aero Engines.svg,,#99b4c8,none,0,1.0,1.0
2871,MTU Aero Engines.svg,,#99b4c8,none,0,1.0,1.0
2872,MTU Aero Engines.svg,,#99b4c8,none,0,1.0,1.0
2873,MTU Aero Engines.svg,,#99b4c8,none,0,1.0,1.0
2874,MTU Aero Engines.svg,,#99b4c8,none,0,1.0,1.0
2875,Multiconnect.svg,,#000000,#000000,0,1.0,1.0
2876,Multiconnect.svg,,#000000,#000000,0,1.0,1.0
2877,Multiconnect.svg,,#000000,#000000,0,1.0,1.0
2878,Multiconnect.svg,,#000000,#000000,0,1.0,1.0
2879,Multiconnect.svg,,#000000,#000000,0,1.0,1.0
2880,Multiconnect.svg,,#000000,#000000,0,1.0,1.0
2881,Multiconnect.svg,,#000000,#000000,0,1.0,1.0
2882,Multiconnect.svg,,#000000,#000000,0,1.0,1.0
2883,Multiconnect.svg,,#000000,#000000,0,1.0,1.0
2884,Multiconnect.svg,,#000000,#000000,0,1.0,1.0
2885,Multiconnect.svg,,#000000,#000000,0,1.0,1.0
2886,Multiconnect.svg,,#000000,#000000,0,1.0,1.0
2887,Multiconnect.svg,,#000000,#000000,0,1.0,1.0
2888,Multiconnect.svg,,#000000,#000000,0,1.0,1.0
2889,Multiconnect.svg,,#000000,#000000,0,1.0,1.0
2890,Multiconnect.svg,,#000000,#000000,0,1.0,1.0
2891,Multiconnect.svg,,#000000,#000000,0,1.0,1.0
2892,Multiconnect.svg,,#000000,#000000,0,1.0,1.0
2893,Multiconnect.svg,,#000000,#000000,0,1.0,1.0
2894,Multiconnect.svg,,#000000,#000000,0,1.0,1.0
