an_vec_0,an_vec_1,an_vec_2,an_vec_3,an_vec_4,an_vec_5,an_vec_6,an_vec_7,an_vec_8,an_vec_9,an_vec_10,an_vec_11,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,fill_r,fill_g,fill_b,svg_fill_r,svg_fill_g,svg_fill_b,diff_fill_r,diff_fill_g,diff_fill_b,rel_height,rel_width,rel_x_position,rel_y_position,rel_x_position_to_animations,rel_y_position_to_animations,nr_paths_svg,rating_0,rating_1,rating_2,rating_3
0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.23796463,0.5442292,-0.00804581,1.2082123,0.9629231,0.16194406,0.009927828,0.21195889,2.7030199,0.04795664,1.4870331,4.469437,-1.1073796,-0.8526381,0.09990091,1.1124038,1.2839643,1.3980166,-2.1043031,-1.9915881,-1.0746952,1.556677,2.399152,0.40211108,0.5275449,-0.014096488,0.028565288,0.25819626,1.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.21484134,1.0843549,1.8336471,-0.63245,-0.13545208,0.8439597,0.30226526,1.9910593,-0.868676,-0.927675,-1.1073796,-0.8526381,0.09990091,1.1124038,1.2839643,1.3980166,-2.1043031,-1.9915881,-1.0746952,-0.35191792,2.6043968,0.41163063,0.53061384,-0.003641632,0.032118544,0.25819626,1.0,1.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.23604809,0.10316604,0.11259524,1.5360469,1.7293135,-0.5930841,-1.7835414,2.154962,1.9444807,-0.1390641,1.5890346,0.547201,0.66072357,-1.0017087,-0.8437078,1.1124038,1.2839643,1.3980166,-0.1699454,-2.1552725,-2.1841795,1.556677,2.399152,0.40211108,0.5275449,-0.014096488,0.028565288,0.25819626,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.00804581,1.2082123,0.9629231,0.16194406,0.009927828,0.21195889,2.7030199,0.04795664,1.4870331,4.469437,-1.1073796,-0.8526381,0.09990091,1.1124038,1.2839643,1.3980166,-2.1043031,-1.9915881,-1.0746952,1.556677,2.399152,0.40211108,0.5275449,-0.014096488,0.028565288,0.25819626,1.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.39605823,-1.0,-1.0,-1.0,0.21484134,1.0843549,1.8336471,-0.63245,-0.13545208,0.8439597,0.30226526,1.9910593,-0.868676,-0.927675,-1.1073796,-0.8526381,0.09990091,1.1124038,1.2839643,1.3980166,-2.1043031,-1.9915881,-1.0746952,-0.35191792,2.6043968,0.41163063,0.53061384,-0.003641632,0.032118544,0.25819626,1.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.11259524,1.5360469,1.7293135,-0.5930841,-1.7835414,2.154962,1.9444807,-0.1390641,1.5890346,0.547201,0.66072357,-1.0017087,-0.8437078,1.1124038,1.2839643,1.3980166,-0.1699454,-2.1552725,-2.1841795,1.556677,2.399152,0.40211108,0.5275449,-0.014096488,0.028565288,0.25819626,1.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.00804581,1.2082123,0.9629231,0.16194406,0.009927828,0.21195889,2.7030199,0.04795664,1.4870331,4.469437,-1.1073796,-0.8526381,0.09990091,1.1124038,1.2839643,1.3980166,-2.1043031,-1.9915881,-1.0746952,1.556677,2.399152,0.40211108,0.5275449,-0.014096488,0.028565288,0.25819626,1.0,1.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.6229017,0.741787,0.21484134,1.0843549,1.8336471,-0.63245,-0.13545208,0.8439597,0.30226526,1.9910593,-0.868676,-0.927675,-1.1073796,-0.8526381,0.09990091,1.1124038,1.2839643,1.3980166,-2.1043031,-1.9915881,-1.0746952,-0.35191792,2.6043968,0.41163063,0.53061384,-0.003641632,0.032118544,0.25819626,1.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.7933401,-1.0,-1.0,-1.0,0.11259524,1.5360469,1.7293135,-0.5930841,-1.7835414,2.154962,1.9444807,-0.1390641,1.5890346,0.547201,0.66072357,-1.0017087,-0.8437078,1.1124038,1.2839643,1.3980166,-0.1699454,-2.1552725,-2.1841795,1.556677,2.399152,0.40211108,0.5275449,-0.014096488,0.028565288,0.25819626,1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.8219541,0.4850346,-1.0,-1.0,-1.0,-1.0,-0.00804581,1.2082123,0.9629231,0.16194406,0.009927828,0.21195889,2.7030199,0.04795664,1.4870331,4.469437,-1.1073796,-0.8526381,0.09990091,1.1124038,1.2839643,1.3980166,-2.1043031,-1.9915881,-1.0746952,1.556677,2.399152,0.40211108,0.5275449,-0.014096488,0.028565288,0.25819626,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.26162148,0.00045171488,0.21484134,1.0843549,1.8336471,-0.63245,-0.13545208,0.8439597,0.30226526,1.9910593,-0.868676,-0.927675,-1.1073796,-0.8526381,0.09990091,1.1124038,1.2839643,1.3980166,-2.1043031,-1.9915881,-1.0746952,-0.35191792,2.6043968,0.41163063,0.53061384,-0.003641632,0.032118544,0.25819626,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.84442186,-1.0,-1.0,1.1761096,0.51884556,-0.99976844,-1.3345604,0.829397,-0.7616545,-0.5192248,0.2269501,0.5265285,-0.19283842,0.27425292,-1.2195812,-0.88759655,0.6934629,-0.9744143,-0.77078897,-0.25652087,-0.53821385,-0.38633597,-0.59839886,-0.8797077,1.3476683,-0.37020916,1.8151878,0.028565288,-0.13211238,1.0,1.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.3993473,0.2800364,-0.68765163,-1.3126473,0.9835155,-0.6936024,-0.462123,0.17542934,0.6499696,-0.16226636,0.27425292,-1.2195812,-0.88759655,0.6934629,-0.9744143,-0.77078897,-0.25652087,-0.53821385,-0.38633597,-0.59839886,-0.8797077,1.3476683,0.92055833,1.8151878,1.6787318,-0.13211238,1.0,1.0,1.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9526652,0.76924723,-1.2416302,-1.3545939,0.70271194,-0.79914063,-0.61517304,0.2228961,0.46434566,-0.25139013,0.27425292,-1.2195812,-0.88759655,0.6934629,-0.9744143,-0.77078897,-0.25652087,-0.53821385,-0.38633597,-0.59839886,-0.8797077,1.3476683,-1.6609765,1.8151878,-1.6216012,-0.13211238,1.0,1.0,1.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.13436425,-1.0,-1.0,-1.0,1.1761096,0.51884556,-0.99976844,-1.3345604,0.829397,-0.7616545,-0.5192248,0.2269501,0.5265285,-0.19283842,0.27425292,-1.2195812,-0.88759655,0.6934629,-0.9744143,-0.77078897,-0.25652087,-0.53821385,-0.38633597,-0.59839886,-0.8797077,1.3476683,-0.37020916,1.8151878,0.028565288,-0.13211238,1.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.84743375,-1.0,-1.0,1.3993473,0.2800364,-0.68765163,-1.3126473,0.9835155,-0.6936024,-0.462123,0.17542934,0.6499696,-0.16226636,0.27425292,-1.2195812,-0.88759655,0.6934629,-0.9744143,-0.77078897,-0.25652087,-0.53821385,-0.38633597,-0.59839886,-0.8797077,1.3476683,0.92055833,1.8151878,1.6787318,-0.13211238,1.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.76377463,-1.0,-1.0,0.9526652,0.76924723,-1.2416302,-1.3545939,0.70271194,-0.79914063,-0.61517304,0.2228961,0.46434566,-0.25139013,0.27425292,-1.2195812,-0.88759655,0.6934629,-0.9744143,-0.77078897,-0.25652087,-0.53821385,-0.38633597,-0.59839886,-0.8797077,1.3476683,-1.6609765,1.8151878,-1.6216012,-0.13211238,1.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.95603424,-1.0,-1.0,-1.0,1.1761096,0.51884556,-0.99976844,-1.3345604,0.829397,-0.7616545,-0.5192248,0.2269501,0.5265285,-0.19283842,0.27425292,-1.2195812,-0.88759655,0.6934629,-0.9744143,-0.77078897,-0.25652087,-0.53821385,-0.38633597,-0.59839886,-0.8797077,1.3476683,-0.37020916,1.8151878,0.028565288,-0.13211238,1.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.94782746,-1.0,-1.0,-1.0,1.3993473,0.2800364,-0.68765163,-1.3126473,0.9835155,-0.6936024,-0.462123,0.17542934,0.6499696,-0.16226636,0.27425292,-1.2195812,-0.88759655,0.6934629,-0.9744143,-0.77078897,-0.25652087,-0.53821385,-0.38633597,-0.59839886,-0.8797077,1.3476683,0.92055833,1.8151878,1.6787318,-0.13211238,1.0,1.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.056551367,0.08487199,0.9526652,0.76924723,-1.2416302,-1.3545939,0.70271194,-0.79914063,-0.61517304,0.2228961,0.46434566,-0.25139013,0.27425292,-1.2195812,-0.88759655,0.6934629,-0.9744143,-0.77078897,-0.25652087,-0.53821385,-0.38633597,-0.59839886,-0.8797077,1.3476683,-1.6609765,1.8151878,-1.6216012,-0.13211238,1.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.23796463,0.5442292,-1.0,-1.0,-1.0,-1.0,1.1761096,0.51884556,-0.99976844,-1.3345604,0.829397,-0.7616545,-0.5192248,0.2269501,0.5265285,-0.19283842,0.27425292,-1.2195812,-0.88759655,0.6934629,-0.9744143,-0.77078897,-0.25652087,-0.53821385,-0.38633597,-0.59839886,-0.8797077,1.3476683,-0.37020916,1.8151878,0.028565288,-0.13211238,1.0,1.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.36995515,0.60392004,-1.0,-1.0,-1.0,-1.0,1.3993473,0.2800364,-0.68765163,-1.3126473,0.9835155,-0.6936024,-0.462123,0.17542934,0.6499696,-0.16226636,0.27425292,-1.2195812,-0.88759655,0.6934629,-0.9744143,-0.77078897,-0.25652087,-0.53821385,-0.38633597,-0.59839886,-0.8797077,1.3476683,0.92055833,1.8151878,1.6787318,-0.13211238,1.0,1.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.6257203,0.06552886,-1.0,-1.0,-1.0,-1.0,0.9526652,0.76924723,-1.2416302,-1.3545939,0.70271194,-0.79914063,-0.61517304,0.2228961,0.46434566,-0.25139013,0.27425292,-1.2195812,-0.88759655,0.6934629,-0.9744143,-0.77078897,-0.25652087,-0.53821385,-0.38633597,-0.59839886,-0.8797077,1.3476683,-1.6609765,1.8151878,-1.6216012,-0.13211238,1.0,1.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.23604809,0.10316604,-0.79549587,-1.9384743,0.6332992,0.6183258,-0.63721657,-0.81090486,-0.30883294,-0.22090675,0.95704144,-0.22774214,-0.17018831,0.08765354,0.2644838,0.6934629,-0.9744143,-0.77078897,-0.74275285,0.897173,0.9682668,0.7169628,-0.5495994,-1.4415479,0.1429711,-1.6521147,0.588715,-0.13211238,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.09650102,-1.336987,-0.23172903,-0.68925726,-0.1744099,-0.7493082,1.9077545,-0.38001788,-0.05591579,-0.44511852,-0.17018831,0.08765354,0.2644838,0.6934629,-0.9744143,-0.77078897,-0.74275285,0.897173,0.9682668,0.22050333,-0.63633585,-0.29087654,0.48160008,-0.2086133,1.0070926,-0.13211238,1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.39605823,0.15497227,-1.0,-1.0,-1.0,-1.0,-0.23348106,-1.9010158,-0.22547129,0.99178576,-0.20828903,0.3006474,-0.37407067,-0.36766726,-0.19608912,0.035209298,-0.17018831,0.08765354,0.2644838,0.6934629,-0.9744143,-0.77078897,-0.74275285,0.897173,0.9682668,0.19273756,-0.7579059,-0.81945634,0.46198586,-0.87170947,0.9828592,-0.13211238,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.066515096,-1.0,-1.0,1.1761096,0.51884556,-0.99976844,-1.3345604,0.829397,-0.7616545,-0.5192248,0.2269501,0.5265285,-0.19283842,0.27425292,-1.2195812,-0.88759655,0.6934629,-0.9744143,-0.77078897,-0.25652087,-0.53821385,-0.38633597,-0.59839886,-0.8797077,1.3476683,-0.37020916,1.8469188,-0.045321178,-0.13211238,1.0,1.0,1.0,1.0
